Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	60	83	0	40	0	120	47.230570577	1	0	0
2	0	66	100	1	37	0	122	13.08469208	1	0	0
3	0	10	73	0	35	0	120	6.801661868	0	0	0
4	0	58	21	1	43	0	122	5.59606470099993	1	0	0
5	1	39	143	1	40	0	120	1.912858529	1	0	0
6	1	70	17	1	38	0	122	52.9306994330001	0	0	0
7	0	89	143	1	45	0	122	4.92383812899993	1	0	0
8	0	25	14	1	43	0	120	7.70793627	0	0	0
9	1	38	84	1	50	0	120	1.33244941399994	1	0	0
10	1	141	29	0	48	0	120	10.644642596	1	0	0
11	1	11	7	1	46	0	120	1.20818102299995	1	0	0
12	0	125	101	1	44	0	120	48.47726575	0	0	0
13	0	57	123	0	50	0	122	2.31252703299992	1	0	0
14	0	112	70	0	48	0	120	1.73715532999995	0	0	0
15	1	71	60	0	53	0	120	39.1853843910001	1	0	0
16	1	53	132	0	52	0	122	28.064400644	0	0	0
17	0	31	70	1	57	0	122	1.5234390490001	1	0	0
18	1	7	77	0	55	0	120	1.25172028899999	1	0	0
19	0	71	103	1	54	0	122	1.35870200599993	1	0	0
20	1	140	81	1	52	0	120	2.06942676300002	1	0	0
21	0	9	135	0	50	0	122	1.769066995	1	0	0
22	0	31	36	1	49	0	122	1.36753181500001	1	0	0
23	0	112	126	0	47	0	122	12.277896723	1	0	0
24	1	71	128	1	46	0	120	2.32044062	1	0	0
25	0	70	49	0	44	0	122	0.96906771600004	1	0	0
26	0	112	36	1	42	0	122	1.42353201699996	1	0	0
27	1	113	40	1	41	0	120	1.25182242200003	1	0	0
28	1	14	10	0	39	0	122	0.974920526000005	0	0	0
29	1	127	137	1	44	0	122	1.71010414700004	0	0	0
30	1	78	85	1	49	0	120	1.17475992899995	1	0	0
31	1	88	120	0	47	0	120	1.91618823900001	1	0	0
32	1	61	82	1	46	0	120	1.14955688700002	1	0	0
33	0	109	81	1	44	0	122	0.852692348999994	1	0	0
34	1	62	32	0	43	0	120	0.992293751000034	1	0	0
35	0	54	136	1	41	0	122	1.35760942000002	1	0	0
36	0	15	99	1	40	0	122	1.15594790400007	1	0	0
37	0	62	7	1	39	0	120	5.87543885399998	0	0	0
38	0	60	13	1	43	0	122	0.733628030000091	1	0	0
39	1	23	125	1	42	0	122	0.965509700999974	0	0	0
40	1	140	7	0	45	0	120	0.964546062999943	1	0	0
41	1	78	74	0	44	0	122	0.87513555999999	0	0	0
42	0	114	62	1	48	0	120	2.14076922999993	0	0	0
43	1	132	130	1	52	0	120	6.35614580000004	1	0	0
44	1	49	38	0	50	0	120	0.81934924799998	1	0	0
45	0	133	145	1	49	0	122	0.712386545000072	1	0	0
46	1	84	38	0	48	0	122	0.656344076999972	0	0	0
47	0	103	21	1	52	0	120	1.29184054399991	0	0	0
48	1	15	47	0	55	0	120	1.26178292499992	1	0	0
49	0	36	144	1	54	0	122	0.664004213999988	1	0	0
50	0	135	48	1	53	0	122	0.859316448999948	1	0	0
51	1	105	141	0	52	0	120	1.08619869699999	1	0	0
52	1	64	112	0	51	0	120	1.12054246900004	1	0	0
53	1	62	52	1	49	0	120	1.20080108800005	1	0	0
54	0	100	17	0	48	0	122	0.814030803999913	1	0	0
55	0	40	92	0	47	0	120	1.378536048	0	0	0
56	1	67	43	1	50	0	120	0.776261868999995	1	0	0
57	1	107	6	1	49	0	120	0.871419876999994	1	0	0
58	1	80	112	0	48	0	120	1.0893813780001	1	0	0
59	1	32	39	0	47	0	120	0.690887214999975	1	0	0
60	1	59	148	1	46	0	122	0.828315507999946	0	0	0
61	1	109	91	0	49	0	122	0.798434053000051	0	0	0
62	0	54	136	1	52	0	122	0.758403236999925	1	0	0
63	1	80	90	0	51	0	120	1.4207086560001	1	0	0
64	0	9	123	1	50	0	122	0.817785387999947	1	0	0
65	0	77	24	1	49	0	122	0.910380732000021	1	0	0
66	1	125	93	0	48	0	122	0.623013816000025	0	0	0
67	1	146	123	1	51	0	122	0.658948834999933	0	0	0
68	0	62	13	0	54	0	122	0.662132620000079	1	0	0
69	1	2	115	1	53	0	122	1.27319433199989	0	0	0
70	1	39	7	0	56	0	122	0.739032596000015	0	0	0
71	1	101	2	1	59	0	122	1.32366134099993	0	0	0
72	0	128	1	0	62	0	122	0.867951669000036	1	0	0
73	0	8	25	0	61	0	122	0.734434695000004	1	0	0
74	1	83	63	0	60	0	120	3.14226570000005	1	0	0
75	1	142	75	1	59	0	120	1.20595320199993	1	0	0
76	0	135	126	1	58	0	122	1.49867809599994	1	0	0
77	0	128	116	0	57	0	122	1.41981850700006	1	0	0
78	0	115	148	0	56	0	122	15.5207276680001	1	0	0
79	1	22	85	1	55	0	120	0.784748992000004	1	0	0
80	1	12	80	1	55	0	120	0.807578959000011	1	0	0
81	0	33	92	1	54	0	122	0.956362087000002	1	0	0
82	1	108	27	1	53	0	120	1.69049954400009	1	0	0
83	0	106	115	0	52	0	122	0.748853101999998	1	0	0
84	0	36	125	0	51	0	120	0.892206667999972	0	0	0
85	0	29	23	1	54	0	122	0.541689244000054	1	0	0
86	1	133	137	1	53	0	122	0.645402062000016	0	0	0
87	0	36	135	0	55	0	120	0.745213480999951	0	0	0
88	1	2	61	1	58	0	122	0.727989603999958	0	0	0
89	1	107	61	0	60	0	122	0.777283847000035	0	0	0
90	0	23	58	1	63	0	122	0.798636482000006	1	0	0
91	0	23	25	1	62	0	122	1.58002691499996	1	0	0
92	1	22	86	0	61	0	122	0.554625108999971	0	0	0
93	0	78	111	0	64	0	122	0.594262647999926	1	0	0
94	0	75	48	0	63	0	122	0.735961634999967	1	0	0
95	1	6	63	1	62	0	120	1.12000123999997	1	0	0
96	0	26	67	1	62	0	122	0.576717290000033	1	0	0
97	0	83	21	1	61	0	122	0.439145960000019	1	0	0
98	0	83	85	0	60	0	120	0.690442598999994	0	0	0
99	0	66	87	0	62	0	122	1.06045304099996	1	0	0
100	1	102	37	1	61	0	122	0.527350077000051	0	0	0
101	0	60	60	0	64	0	122	1.04846205900003	1	0	0
102	1	53	91	1	61	0	120	1.141456694	1	0	0
103	1	99	141	1	59	0	120	0.719308785999829	1	0	0
104	0	1	52	1	56	0	120	0.692773615000078	0	0	0
105	1	117	116	0	64	0	122	0.847314205999965	0	0	0
106	0	125	135	0	71	0	120	0.554643039999974	0	0	0
107	0	70	114	1	78	0	122	1.04055524899991	1	0	0
108	0	95	19	1	76	0	122	0.668604533999996	1	0	0
109	0	9	81	1	74	0	120	0.664137556000014	0	0	0
110	0	88	108	0	80	0	122	0.666328436999947	1	0	0
111	1	69	70	0	78	0	120	0.773355928000001	1	0	0
112	1	143	139	1	76	0	122	0.715737219999937	0	0	0
113	0	64	76	1	82	0	122	1.19597722200001	1	0	0
114	0	16	48	0	80	0	120	0.769743832999893	0	0	0
115	0	111	138	1	85	0	122	0.807754314000022	1	0	0
116	1	105	130	0	84	0	120	0.797388370000135	1	0	0
117	1	22	36	0	82	0	120	1.26637017800022	1	0	0
118	0	118	72	0	80	0	122	0.740910299999996	1	0	0
119	1	94	117	1	79	0	120	1.36535929399997	1	0	0
120	1	81	63	1	77	0	120	1.80414012199981	1	0	0
121	0	39	41	1	76	0	122	0.640881405000073	1	0	0
122	1	59	144	0	74	0	122	0.68539474499994	0	0	0
