Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	91	148	1	40	0	122	1.95708580408245	0	0	0
2	0	61	108	0	48	0	120	0.998593505006284	1	0	0
3	0	14	37	0	45	0	122	0.851413907948881	0	0	0
4	0	92	16	1	52	0	120	1.29264618293382	1	0	0
5	0	106	120	1	50	0	120	0.98030403489247	1	0	0
6	0	10	74	1	48	0	120	1.32432528212667	1	0	0
7	0	130	88	1	46	0	120	0.964224911993369	1	0	0
8	1	122	147	1	44	0	122	0.651181278983131	1	0	0
9	1	7	62	0	42	0	122	0.836340108187869	1	0	0
10	1	94	69	0	40	0	122	0.816672263899818	1	0	0
11	1	52	143	0	38	0	120	1.79897155193612	0	0	0
12	1	128	21	1	44	0	122	0.837065974948928	1	0	0
13	0	79	65	0	42	0	120	1.01461986405775	1	0	0
14	0	143	32	1	40	0	120	0.986814711010084	1	0	0
15	0	83	65	0	38	0	122	1.62779238214716	0	0	0
16	0	144	4	1	44	0	120	0.99970004404895	1	0	0
17	0	133	15	0	43	0	120	1.61078204214573	1	0	0
18	1	5	109	1	41	0	122	1.12723258300684	1	0	0
19	1	76	126	1	39	0	120	1.07171750604175	0	0	0
20	0	87	97	0	44	0	120	1.13848838792183	1	0	0
21	0	118	125	1	43	0	120	0.666966674849391	1	0	0
22	0	115	112	1	41	0	120	0.924315461888909	1	0	0
23	0	4	123	0	39	0	120	0.580939581850544	1	0	0
24	0	78	9	0	38	0	120	0.660522906109691	1	0	0
25	1	103	148	0	36	0	122	0.61595941381529	1	0	0
26	0	102	141	0	34	0	120	0.818765857024118	1	0	0
27	1	51	112	0	33	0	122	0.832854953128844	1	0	0
28	0	12	61	0	31	0	120	0.80534588592127	1	0	0
29	0	53	39	1	30	0	120	1.29090954782441	1	0	0
30	1	88	49	0	28	0	120	1.34037889190949	0	0	0
31	0	101	118	0	33	0	120	1.08186429506168	1	0	0
32	0	74	7	1	31	0	120	1.58779021794908	1	0	0
33	0	92	37	0	30	0	120	0.77219227515161	1	0	0
34	1	2	112	0	28	0	120	1.21024001901969	0	0	0
35	0	64	108	0	33	0	120	0.912108733085915	1	0	0
36	1	141	109	0	31	0	122	0.83837615000084	1	0	0
37	1	22	52	1	30	0	122	0.73144029895775	1	0	0
38	0	58	15	0	29	0	120	0.714483584975824	1	0	0
39	1	139	64	1	27	0	120	0.947130064014345	0	0	0
40	0	12	36	1	31	0	120	0.964533929945901	1	0	0
41	1	143	44	0	30	0	122	1.40852314513177	1	0	0
42	0	46	17	0	29	0	120	0.966563049005345	1	0	0
43	0	90	80	0	27	0	120	0.733182453084737	1	0	0
44	1	42	144	0	26	0	120	0.637283377116546	0	0	0
45	0	84	134	1	30	0	120	1.4805345039349	1	0	0
46	0	72	31	0	29	0	120	0.772167308023199	1	0	0
47	1	96	33	0	28	0	122	0.848996161017567	1	0	0
48	0	12	14	0	26	0	120	0.795834372984245	1	0	0
49	0	105	144	1	25	0	120	0.87447833805345	1	0	0
50	0	59	97	1	24	0	120	0.80421390500851	1	0	0
51	0	99	52	0	23	0	120	0.68819012795575	1	0	0
52	0	35	24	1	22	0	122	0.716259685112163	0	0	0
53	1	34	71	1	25	0	120	1.04603610909544	0	0	0
54	1	80	93	1	28	0	122	1.24873861903325	1	0	0
55	1	127	3	0	27	0	122	0.804631575942039	1	0	0
56	1	116	44	0	26	0	122	0.59103694697842	1	0	0
57	1	79	23	0	25	0	120	1.1029822381679	0	0	0
58	0	62	108	0	28	0	120	0.57314659608528	1	0	0
59	1	48	32	0	27	0	120	2.52407416584902	0	0	0
60	0	142	77	1	30	0	120	0.687309210887179	1	0	0
61	1	130	7	1	29	0	122	0.638314141891897	1	0	0
62	1	17	83	0	28	0	120	0.868852364830673	0	0	0
63	1	9	99	0	32	0	122	0.743376119062304	1	0	0
64	0	126	141	1	30	0	120	1.21511409804225	1	0	0
65	0	83	19	1	29	0	122	0.658388260984793	0	0	0
66	1	60	35	0	32	0	122	0.750948375090957	1	0	0
67	1	79	78	0	31	0	120	1.28396653616801	0	0	0
68	0	11	20	0	35	0	122	0.534334643976763	0	0	0
69	0	57	8	0	38	0	120	1.22919652191922	1	0	0
70	1	141	10	1	37	0	122	0.787157225189731	1	0	0
71	1	97	31	1	36	0	122	0.809215101180598	1	0	0
72	0	9	49	1	35	0	120	0.726927935844287	1	0	0
73	0	17	84	0	34	0	120	0.669887648196891	1	0	0
74	1	96	41	0	33	0	122	0.569223728962243	1	0	0
75	0	133	104	1	32	0	120	0.837695802096277	1	0	0
76	1	42	92	0	31	0	120	0.604163671843708	0	0	0
77	0	27	79	0	34	0	120	0.846089405938983	1	0	0
78	0	133	82	1	33	0	120	0.627076764125377	1	0	0
