Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	140	129	1	40	0	120	3.00051005394198	0	0	0
2	1	24	39	1	48	0	120	1.06974629615434	1	0	0
3	1	57	46	1	45	0	120	0.690522888209671	1	0	0
4	0	80	132	0	43	0	122	0.755862310994416	1	0	0
5	1	27	92	1	41	0	120	0.826824157964438	1	0	0
6	1	73	150	1	39	0	120	0.80681681400165	1	0	0
7	1	14	5	1	36	0	120	2.06018405896612	1	0	0
8	1	139	121	1	34	0	120	1.43896227097139	1	0	0
9	0	143	37	0	32	0	120	1.09755604108796	0	0	0
10	0	20	35	0	39	0	122	1.09057314693928	1	0	0
11	0	139	15	0	37	0	122	0.827530121896416	1	0	0
12	0	104	45	1	35	0	122	2.96826377394609	1	0	0
13	1	20	88	1	33	0	120	0.670362862991169	1	0	0
14	1	37	45	0	31	0	120	0.655947912950069	1	0	0
15	0	130	84	1	29	0	122	1.07506727194414	1	0	0
16	1	77	93	0	27	0	120	0.684856682084501	1	0	0
17	0	112	86	0	25	0	122	0.805799161083996	1	0	0
18	0	75	39	1	23	0	122	0.85913501912728	1	0	0
19	0	148	114	1	21	0	120	0.605753069045022	0	0	0
20	0	124	118	0	27	0	122	1.13839054200798	1	0	0
21	0	82	121	0	25	0	120	0.721297709969804	0	0	0
22	0	148	55	0	30	0	120	1.24981261789799	0	0	0
23	1	98	102	1	35	0	120	0.644814714090899	1	0	0
24	0	52	105	1	34	0	122	0.959688152885064	1	0	0
25	0	70	61	1	32	0	122	0.630877462914214	1	0	0
26	0	122	24	1	30	0	122	0.889245769008994	1	0	0
27	1	33	19	1	29	0	122	0.834506666986272	0	0	0
28	0	110	13	0	34	0	122	1.27085844799876	1	0	0
29	0	49	127	0	32	0	120	1.13651230395772	0	0	0
30	1	2	127	0	37	0	120	0.792917886050418	1	0	0
31	0	1	4	1	35	0	122	0.758232913212851	1	0	0
32	1	82	96	0	34	0	120	0.620304503943771	1	0	0
33	0	74	110	0	32	0	122	0.808895501075312	1	0	0
34	1	123	51	0	31	0	120	1.38937779609114	1	0	0
35	0	31	57	0	29	0	122	0.850842784158885	1	0	0
36	1	109	69	1	28	0	120	0.694063029019162	1	0	0
37	1	48	64	1	27	0	120	0.759302541147918	1	0	0
38	1	25	19	1	25	0	120	1.05340224085376	1	0	0
39	0	30	118	1	24	0	122	0.713493946939707	1	0	0
40	1	71	56	1	22	0	120	0.80939258588478	1	0	0
41	1	39	40	1	21	0	120	1.07780201709829	1	0	0
42	0	30	72	1	20	0	122	0.646838312968612	1	0	0
43	0	68	11	1	18	0	122	0.738375862827525	1	0	0
44	1	7	121	0	17	0	120	2.48996353289112	1	0	0
45	0	113	116	1	16	0	122	0.963378421962261	1	0	0
46	1	132	135	1	14	0	122	0.722082532942295	0	0	0
47	1	64	95	1	18	0	122	0.817811627872288	0	0	0
48	1	24	110	0	22	0	122	1.26219770498574	0	0	0
49	0	80	149	1	26	0	122	1.18468005396426	1	0	0
50	0	58	28	0	25	0	120	1.43846270791255	0	0	0
51	1	143	8	1	28	0	122	0.969561391044408	0	0	0
52	1	95	150	1	32	0	120	0.775409447029233	1	0	0
53	0	138	22	0	31	0	122	1.01391023094766	1	0	0
54	1	103	31	1	29	0	122	0.922207554103807	0	0	0
55	1	136	3	0	33	0	120	1.74660205002874	1	0	0
56	0	127	117	0	32	0	122	1.29697460611351	1	0	0
57	1	92	130	1	31	0	120	0.706740436144173	1	0	0
58	0	112	108	1	30	0	122	1.19550474500284	1	0	0
59	1	136	10	0	28	0	120	1.3128472501412	1	0	0
60	0	132	101	1	27	0	122	1.36844320199452	1	0	0
61	1	20	107	0	26	0	122	1.50336104002781	0	0	0
62	1	24	85	0	30	0	122	0.775940873892978	0	0	0
63	0	110	118	0	33	0	122	1.00649161101319	1	0	0
64	1	120	128	1	32	0	122	0.722710125148296	0	0	0
65	0	59	33	0	35	0	122	0.739087671972811	1	0	0
66	1	103	52	0	34	0	120	0.666318863863125	1	0	0
67	0	58	125	1	33	0	122	0.708490089979023	1	0	0
68	1	55	49	0	32	0	122	0.837455370929092	0	0	0
69	0	85	18	0	35	0	122	0.680230882018805	1	0	0
70	0	28	130	0	34	0	122	0.873824383830652	1	0	0
71	1	78	50	0	33	0	120	0.619140435941517	1	0	0
72	0	145	3	0	32	0	122	0.703618586063385	1	0	0
73	0	138	148	1	31	0	122	0.784397532930598	1	0	0
74	0	129	21	0	30	0	122	1.47811907297	1	0	0
75	0	103	8	0	29	0	122	0.758944767992944	1	0	0
76	0	16	114	0	28	0	122	0.654371309792623	1	0	0
77	0	123	113	0	27	0	122	0.704154656967148	1	0	0
78	1	117	43	0	26	0	122	1.20939737884328	0	0	0
79	1	72	102	1	29	0	122	0.726056138053536	0	0	0
80	1	99	33	0	32	0	120	0.533913220977411	1	0	0
81	0	96	128	0	31	0	122	0.645807574968785	1	0	0
82	0	40	90	0	30	0	122	0.617418426088989	1	0	0
83	1	24	76	0	29	0	122	1.31792633794248	0	0	0
84	1	77	64	1	32	0	122	0.726790932007134	0	0	0
85	1	79	40	0	35	0	120	0.638013368006796	1	0	0
86	1	8	31	1	34	0	122	0.849565473152325	0	0	0
87	1	146	82	0	36	0	122	0.620641689980403	0	0	0
88	1	103	91	1	39	0	122	0.736945379991084	0	0	0
89	0	135	4	1	42	0	122	0.776771520031616	1	0	0
90	1	3	102	1	41	0	122	0.838558054063469	0	0	0
91	1	147	33	0	44	0	122	0.8181533140596	0	0	0
92	0	68	10	1	46	0	122	0.638080304954201	1	0	0
93	1	84	38	0	46	0	120	0.689198857871816	1	0	0
94	1	22	96	0	45	0	120	0.690462182974443	1	0	0
95	1	132	10	1	44	0	120	0.676373436814174	1	0	0
96	1	61	67	1	43	0	120	0.814237095881253	1	0	0
97	1	113	88	1	42	0	120	0.834077081875876	1	0	0
98	1	75	100	1	41	0	120	0.62259226012975	1	0	0
99	0	17	109	0	40	0	122	0.762331576086581	1	0	0
100	1	52	99	1	39	0	120	0.600693783955649	1	0	0
101	1	134	120	1	39	0	120	1.64733558497392	1	0	0
102	0	57	66	1	36	0	122	1.0427605540026	1	0	0
103	1	65	108	1	34	0	120	0.905198024120182	1	0	0
104	1	58	26	0	31	0	122	1.02570094517432	0	0	0
105	1	104	77	0	39	0	122	1.10180314793251	0	0	0
106	0	141	59	0	46	0	122	0.614144403021783	1	0	0
107	0	145	147	1	44	0	122	1.09831836400554	1	0	0
108	0	89	88	0	42	0	122	0.819668697891757	1	0	0
109	1	111	49	0	40	0	120	0.959662269102409	1	0	0
110	1	21	13	0	38	0	120	0.862964915111661	1	0	0
111	1	80	125	1	36	0	120	1.43307188898325	1	0	0
112	0	144	68	0	34	0	122	1.63704869593494	1	0	0
113	0	21	106	0	32	0	120	0.872265737038106	0	0	0
114	1	88	72	1	38	0	120	1.66638288809918	1	0	0
115	1	17	59	1	36	0	120	1.17266172310337	1	0	0
116	1	12	1	0	34	0	120	0.594305563950911	1	0	0
117	1	6	60	0	32	0	120	0.5199544809293	1	0	0
118	1	115	74	0	30	0	122	0.652090692892671	0	0	0
119	1	63	66	0	36	0	120	0.674582748906687	1	0	0
120	1	11	147	0	34	0	120	0.740664979908615	1	0	0
121	0	17	60	1	32	0	122	1.05220913002267	1	0	0
122	1	53	107	1	30	0	120	2.18250797712244	1	0	0
123	1	77	134	0	29	0	120	2.77974900696427	1	0	0
124	1	64	32	0	27	0	122	1.35241899103858	0	0	0
125	1	138	35	1	32	0	120	1.28486611205153	1	0	0
126	1	36	44	1	30	0	120	0.962488064076751	1	0	0
127	1	35	56	1	29	0	120	0.975719448877499	1	0	0
128	1	127	52	1	27	0	120	0.598288987996057	1	0	0
129	0	142	87	1	26	0	120	0.995292693842202	0	0	0
130	1	68	128	0	31	0	120	0.609322218922898	1	0	0
131	1	1	34	1	29	0	120	1.5580119730439	1	0	0
132	0	55	116	1	27	0	120	0.563609831035137	0	0	0
133	1	63	117	1	32	0	120	0.69836143613793	1	0	0
