Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	52	3	1	67	0	120	3.70016554999165	1	0	0
2	0	77	14	1	64	0	120	0.589571927906945	1	0	0
3	0	27	40	0	62	0	120	0.72875178209506	1	0	0
4	1	94	115	0	59	0	120	0.56510255089961	0	0	0
5	1	17	53	0	67	0	122	1.09131621103734	1	0	0
6	0	101	61	0	65	0	122	1.67541534302291	0	0	0
7	1	150	53	0	72	0	122	0.72581038903445	1	0	0
8	1	36	137	0	70	0	122	0.598080332973041	1	0	0
9	0	113	50	0	68	0	120	0.970536774024367	1	0	0
10	1	67	138	0	66	0	122	0.768733347998932	1	0	0
11	0	39	21	1	64	0	120	0.677739334991202	1	0	0
12	1	130	14	1	62	0	122	0.791640679934062	1	0	0
13	1	147	147	0	60	0	120	1.07437419297639	0	0	0
14	1	91	65	1	66	0	122	0.950056764995679	1	0	0
15	1	147	130	0	64	0	120	1.27764597500209	0	0	0
16	0	115	50	1	70	0	120	0.966039363993332	1	0	0
17	0	90	33	0	68	0	120	1.02043064497411	1	0	0
18	0	26	57	0	66	0	120	0.784013184951618	1	0	0
19	0	82	56	0	64	0	120	1.53329044999555	1	0	0
20	1	119	121	1	62	0	120	1.74048758600838	0	0	0
21	0	130	13	0	68	0	120	0.602460402995348	1	0	0
22	1	12	103	1	66	0	122	0.880653174943291	1	0	0
23	1	19	125	0	64	0	122	0.977024742984213	1	0	0
24	0	85	134	1	63	0	120	0.879644184955396	1	0	0
25	0	76	142	0	61	0	120	1.83296086709015	1	0	0
26	0	16	50	0	59	0	120	2.08398142305668	1	0	0
27	1	10	114	0	58	0	122	1.19756543298718	1	0	0
28	1	55	48	0	56	0	122	0.706225055037066	1	0	0
29	1	112	12	0	54	0	122	0.529854043968953	1	0	0
30	1	123	115	0	53	0	122	0.92990759992972	1	0	0
31	0	43	53	0	51	0	120	0.753498230944388	1	0	0
32	1	86	87	1	50	0	120	1.62386248901021	0	0	0
33	0	140	81	0	54	0	120	0.66785999503918	1	0	0
34	0	47	38	0	53	0	120	0.941488669021055	1	0	0
35	1	100	53	1	51	0	122	1.70093450299464	1	0	0
