Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	110	141	1	28	0	122	2.49424435099354	0	0	0
2	0	137	138	0	36	0	122	1.07403001602506	1	0	0
3	0	137	149	1	33	0	122	1.03763747401536	1	0	0
4	1	115	94	1	31	0	120	0.957850204955321	1	0	0
5	0	15	143	1	29	0	122	2.26733506302116	1	0	0
6	1	128	78	0	27	0	120	0.815293387975544	1	0	0
7	0	140	112	1	24	0	122	3.10738438600674	1	0	0
8	0	25	116	0	22	0	120	0.861094877007417	0	0	0
9	1	98	99	1	29	0	120	0.665640554972924	1	0	0
10	1	145	72	1	27	0	120	0.868402634980157	1	0	0
11	1	60	70	0	25	0	120	2.92698121699505	1	0	0
12	0	107	53	1	23	0	120	4.62937558797421	0	0	0
13	0	69	117	0	29	0	122	1.12283531902358	1	0	0
14	1	101	52	0	27	0	120	2.10867205500836	1	0	0
15	1	96	63	0	25	0	120	0.669815553002991	1	0	0
16	1	99	57	0	23	0	120	0.839583557972219	1	0	0
17	1	118	118	1	21	0	122	1.04327825305518	0	0	0
18	0	37	120	0	27	0	122	1.56737963203341	1	0	0
19	0	60	49	0	25	0	122	2.59980942698894	1	0	0
20	1	61	47	1	23	0	122	1.82951035303995	0	0	0
21	1	94	47	1	29	0	120	1.76233567198506	1	0	0
22	1	88	8	0	27	0	122	3.77656342199771	0	0	0
23	1	34	24	0	32	0	120	0.752394573006313	1	0	0
24	0	20	48	0	31	0	120	1.43894489703234	0	0	0
25	1	84	150	0	35	0	120	0.690158500976395	1	0	0
26	0	136	83	0	34	0	122	0.772542252962012	1	0	0
27	1	23	70	1	32	0	120	0.916351630992722	1	0	0
28	0	6	103	1	31	0	122	1.87652141798753	1	0	0
29	1	132	5	1	29	0	120	2.59967495599994	1	0	0
30	1	132	32	1	28	0	120	1.05212041601771	1	0	0
31	0	148	125	1	26	0	122	1.13634635700146	1	0	0
32	0	33	109	1	25	0	122	3.21589821501402	1	0	0
33	0	8	120	1	23	0	122	1.27633236598922	1	0	0
34	0	18	21	0	22	0	122	1.48659228399629	1	0	0
35	1	141	75	0	20	0	120	2.38457499898504	1	0	0
36	1	26	108	1	19	0	120	1.08658647397533	1	0	0
37	0	33	21	1	17	0	120	2.75762706401292	0	0	0
38	0	142	73	1	22	0	122	2.13649191701552	1	0	0
39	0	68	110	1	20	0	122	3.78423247102182	1	0	0
40	0	78	8	0	19	0	122	1.82854597194819	1	0	0
41	1	67	87	1	18	0	120	1.09744994301582	1	0	0
42	1	123	118	0	16	0	120	1.68444221199024	1	0	0
43	1	112	26	0	15	0	122	1.98260227398714	0	0	0
44	0	63	32	0	19	0	122	2.34059957100544	1	0	0
45	0	82	107	0	18	0	120	3.29337861802196	0	0	0
46	0	88	105	0	21	0	122	3.8632394259912	1	0	0
47	0	99	10	1	20	0	122	0.858576814993285	1	0	0
48	1	72	32	0	19	0	120	1.44627783203032	1	0	0
49	1	84	11	0	18	0	120	0.856625046988484	1	0	0
50	0	55	37	0	16	0	122	1.62630652496591	1	0	0
51	0	14	94	0	15	0	122	2.01526182895759	1	0	0
