Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	64	138	1	40	0	122	8.84576685799402	1	0	0
2	1	63	55	0	36	0	122	3.64020869601518	1	0	0
3	0	30	127	1	31	0	120	1.39955301498412	1	0	0
4	1	72	69	1	27	0	122	8.54150402502273	1	0	0
5	0	22	120	0	23	0	122	5.22379461699165	0	0	0
6	0	58	92	0	36	0	120	3.1778168840101	1	0	0
7	1	78	63	1	32	0	122	2.09516844799509	1	0	0
8	0	127	70	1	28	0	120	4.36073342099553	1	0	0
9	1	21	104	0	24	0	122	8.22419742599595	1	0	0
10	0	61	92	0	20	0	122	4.81996018800419	0	0	0
11	1	101	31	1	32	0	120	3.77601588499965	0	0	0
12	1	148	130	1	43	0	122	3.86269787402125	1	0	0
13	0	144	134	1	39	0	120	2.42454050600645	1	0	0
14	0	28	111	1	36	0	120	4.836421015003	1	0	0
15	1	143	69	0	33	0	122	3.5599165429885	1	0	0
16	1	146	121	1	29	0	120	1.55773365800269	0	0	0
17	0	16	150	1	39	0	120	1.61315372301033	1	0	0
18	0	2	40	0	36	0	120	1.29745377300424	1	0	0
19	0	134	47	1	33	0	120	2.20314048402361	1	0	0
20	1	82	7	1	30	0	122	1.97558970900718	1	0	0
21	0	114	64	0	27	0	120	3.77412818500306	1	0	0
22	1	61	121	0	24	0	120	1.53983065098873	0	0	0
23	1	111	70	1	33	0	122	1.33906861499418	1	0	0
24	1	53	23	1	30	0	122	4.53819692297839	1	0	0
25	1	53	36	1	27	0	120	1.153943177982	0	0	0
26	1	145	75	1	36	0	122	1.30496486200718	1	0	0
27	0	107	114	0	33	0	122	1.37699507101206	0	0	0
28	1	52	143	0	41	0	122	5.14328196199494	1	0	0
29	1	82	38	0	38	0	120	3.55102800502209	0	0	0
30	0	98	43	1	46	0	120	2.27788989301189	1	0	0
31	1	34	15	0	44	0	122	1.4156263640034	1	0	0
32	0	79	87	1	41	0	120	0.836864865996176	1	0	0
33	0	62	134	1	39	0	120	1.08744253398618	1	0	0
34	1	87	62	1	36	0	120	5.40894752999884	0	0	0
35	1	22	143	0	44	0	122	1.1902190099936	1	0	0
36	1	3	130	0	42	0	120	2.01145923999138	0	0	0
37	0	3	82	1	49	0	120	1.31959257400013	1	0	0
38	1	12	22	1	46	0	122	1.65506136600743	1	0	0
39	0	27	90	0	44	0	120	1.17039915002533	1	0	0
40	1	96	5	0	42	0	122	1.28000246800366	1	0	0
41	0	68	58	1	39	0	120	0.938348659983603	1	0	0
42	0	76	25	1	37	0	120	1.06181077400106	1	0	0
43	0	123	65	1	35	0	120	6.89146666001761	1	0	0
44	1	108	146	0	33	0	122	4.00447112802067	1	0	0
45	1	34	51	0	31	0	120	1.35425920298439	0	0	0
46	0	17	93	1	37	0	120	0.968494028988061	1	0	0
47	0	40	146	0	35	0	120	0.735774176981067	1	0	0
48	1	53	33	1	33	0	120	1.34354842299945	0	0	0
49	1	118	87	0	39	0	122	3.17397954201442	1	0	0
50	0	19	79	1	37	0	120	1.17278821699438	1	0	0
51	0	85	121	1	35	0	120	1.17119106301107	1	0	0
52	0	29	107	1	33	0	120	0.81715910800267	1	0	0
53	1	131	144	0	31	0	122	1.6372181949846	1	0	0
54	0	22	69	0	29	0	120	0.752115123992553	1	0	0
55	0	66	49	1	27	0	120	0.935214483004529	1	0	0
56	0	121	81	1	25	0	120	2.71025899300002	1	0	0
57	1	57	95	1	23	0	122	3.15936242000316	1	0	0
58	1	81	133	1	22	0	120	1.62972610600991	0	0	0
59	1	123	31	0	27	0	122	2.4578511909931	1	0	0
60	1	34	40	0	25	0	120	1.12512180299382	0	0	0
61	1	145	120	1	30	0	122	2.92528095800662	1	0	0
62	1	137	6	0	29	0	120	1.3408382810012	0	0	0
63	0	146	73	0	34	0	120	2.04408520500874	1	0	0
64	1	35	67	1	32	0	120	0.839594877004856	0	0	0
65	1	95	132	1	37	0	122	1.3552598709939	1	0	0
66	0	112	107	0	36	0	120	1.481514101004	1	0	0
67	0	132	59	0	34	0	120	3.21900360198924	1	0	0
68	0	73	43	0	32	0	120	1.48722048499621	1	0	0
69	0	147	88	0	31	0	120	0.905001150007593	1	0	0
70	0	44	133	1	29	0	120	6.44177602499258	1	0	0
71	0	32	59	0	27	0	122	0.837616641016211	0	0	0
72	1	91	81	1	32	0	122	1.24117724297685	1	0	0
73	0	110	108	1	31	0	122	1.09200139800669	0	0	0
74	1	143	56	0	35	0	120	0.957831912994152	0	0	0
75	1	108	21	0	40	0	122	4.12433235099888	1	0	0
76	0	38	61	1	39	0	120	1.53211940999608	1	0	0
77	0	87	1	1	37	0	120	1.17177228201763	1	0	0
78	1	94	94	1	36	0	120	2.18609025600017	0	0	0
79	0	140	71	1	41	0	120	1.01577379397349	1	0	0
80	0	122	44	1	39	0	122	3.99528221201035	0	0	0
81	1	49	60	1	44	0	122	2.23218523501419	1	0	0
82	0	118	30	0	42	0	120	1.07462555699749	1	0	0
83	0	52	99	0	41	0	120	2.76521862798836	1	0	0
84	1	74	132	1	39	0	122	1.81968519798829	1	0	0
85	1	97	106	0	38	0	122	1.98054165698704	1	0	0
86	1	116	8	1	36	0	120	1.06885863200296	0	0	0
87	0	61	105	0	41	0	120	2.11145950399805	1	0	0
88	0	87	79	1	39	0	120	3.11924495999119	1	0	0
89	1	100	95	0	38	0	120	0.847234104992822	0	0	0
90	0	136	45	0	42	0	120	2.23795618599979	1	0	0
91	0	74	19	1	41	0	120	2.53313326500938	1	0	0
92	1	126	131	0	39	0	122	10.6765954069851	1	0	0
93	1	53	118	1	38	0	120	5.9891246619809	0	0	0
94	1	20	127	0	42	0	120	0.996279362007044	0	0	0
95	0	82	8	0	46	0	120	1.20946813700721	1	0	0
96	1	79	7	0	45	0	122	1.71084966300987	1	0	0
97	0	137	51	0	43	0	120	0.647780928993598	1	0	0
98	0	107	83	0	42	0	120	1.13829794700723	1	0	0
99	1	82	130	1	41	0	122	0.713920042995596	1	0	0
100	0	112	146	0	39	0	120	1.33886750799138	1	0	0
101	1	114	123	0	38	0	120	2.05446226100321	0	0	0
102	0	91	79	1	46	0	120	1.01722189199063	1	0	0
103	0	75	55	1	43	0	120	0.751796760014258	1	0	0
104	1	76	72	1	41	0	122	1.05709214901435	1	0	0
105	1	75	95	0	39	0	122	1.33925634398474	1	0	0
106	0	44	143	0	37	0	120	0.731097123003565	1	0	0
107	1	6	9	0	34	0	122	0.730700373009313	1	0	0
108	0	68	127	0	32	0	120	0.664130002987804	1	0	0
109	1	33	17	1	30	0	120	4.87723419701797	0	0	0
110	0	48	78	0	37	0	120	1.18318245001137	1	0	0
111	0	66	9	0	35	0	120	1.27693066801294	1	0	0
112	1	56	126	0	33	0	122	1.90353419000166	1	0	0
113	1	105	144	0	31	0	122	0.984430812008213	1	0	0
114	1	130	26	0	29	0	120	1.97366756998235	0	0	0
115	0	26	143	0	35	0	120	0.755391459999373	1	0	0
116	0	110	101	1	33	0	122	2.44245884701377	0	0	0
