Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	95	74	1	50	0	120	6.73730944999261	1	0	0
2	1	35	59	1	47	0	120	1.55890076799551	0	0	0
3	0	80	36	1	55	0	120	0.849247889011167	1	0	0
4	1	23	28	1	53	0	120	1.30700172999059	0	0	0
5	1	109	36	1	60	0	122	1.37491638801293	1	0	0
6	1	52	101	0	58	0	122	2.59712685699924	1	0	0
7	1	122	87	1	56	0	122	0.609909250983037	1	0	0
8	0	143	115	0	54	0	120	0.774275164003484	1	0	0
9	1	67	129	0	52	0	122	0.828243019001093	1	0	0
10	0	40	55	1	50	0	120	1.16815068299184	1	0	0
11	0	91	72	0	48	0	120	0.646837039006641	1	0	0
12	0	52	42	1	46	0	120	0.529087722010445	1	0	0
13	1	123	104	0	44	0	122	1.51312641400727	1	0	0
14	1	36	1	1	42	0	122	2.06496969700675	1	0	0
15	1	124	34	1	40	0	120	0.915377902012551	0	0	0
16	0	128	113	0	46	0	120	0.628067202022066	1	0	0
17	1	130	137	1	44	0	120	0.447945272986544	0	0	0
18	0	101	23	0	49	0	120	0.578249258978758	1	0	0
19	0	128	130	1	48	0	120	0.61641901198891	1	0	0
20	1	63	51	1	46	0	122	0.796315966988914	1	0	0
21	0	125	101	0	44	0	120	0.680932082992513	1	0	0
22	1	15	33	0	42	0	120	1.38692128402181	0	0	0
23	1	33	86	1	48	0	120	0.777069517003838	0	0	0
24	1	42	91	0	53	0	122	1.87063237201073	1	0	0
25	1	83	126	1	51	0	122	1.11236388099496	1	0	0
26	1	102	75	1	50	0	122	0.74485782001284	1	0	0
27	0	96	110	0	48	0	120	0.591496990004089	1	0	0
28	1	143	45	1	47	0	120	0.857735231984407	0	0	0
29	1	135	119	1	51	0	122	2.08780608000234	1	0	0
30	1	24	4	0	50	0	122	0.912820358993486	1	0	0
31	1	48	43	1	48	0	122	0.789191665011458	1	0	0
32	1	118	9	1	47	0	122	1.04565017099958	1	0	0
33	0	62	16	1	45	0	120	0.713023531017825	1	0	0
34	0	92	102	0	44	0	120	1.48969701101305	1	0	0
35	0	133	112	1	42	0	120	0.923167561995797	1	0	0
