Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	86	36	1	43	0	120	1.18899751600111	1	0	0
2	1	78	139	0	40	0	122	0.650345869013108	1	0	0
3	0	87	73	0	38	0	120	1.44102039799327	1	0	0
4	1	8	144	1	35	0	120	0.858766445016954	0	0	0
5	1	47	144	1	43	0	122	0.982797858014237	1	0	0
6	1	75	39	1	41	0	122	0.827551427006256	1	0	0
7	1	37	93	1	39	0	122	1.59879263100447	1	0	0
8	0	26	27	0	36	0	120	0.508563092967961	1	0	0
9	1	100	7	0	34	0	120	1.32491289300378	0	0	0
10	1	44	73	0	41	0	120	1.03566262801178	0	0	0
11	1	23	22	0	47	0	122	1.470143885992	1	0	0
12	0	137	46	0	45	0	120	0.632364284014329	1	0	0
13	0	127	94	1	43	0	120	1.53115538897691	1	0	0
14	0	27	91	0	41	0	120	0.73804141394794	1	0	0
15	1	14	31	0	40	0	120	0.816351195040625	0	0	0
16	1	70	4	1	45	0	122	1.4358954729978	1	0	0
17	1	130	110	1	43	0	122	2.54413005197421	1	0	0
18	1	20	107	0	42	0	122	1.46937898098258	1	0	0
19	1	53	146	0	40	0	120	3.37476221699035	0	0	0
20	0	1	108	1	45	0	120	0.701329422008712	1	0	0
21	1	74	90	0	43	0	122	0.909083612030372	1	0	0
22	0	18	132	0	42	0	120	1.09287583397236	1	0	0
23	0	134	56	0	40	0	120	2.18971198302461	1	0	0
24	0	41	94	0	38	0	120	1.36263559001964	1	0	0
25	0	23	49	0	36	0	120	0.960370604996569	1	0	0
26	1	74	43	1	35	0	120	0.892107163032051	0	0	0
27	0	7	122	1	40	0	120	0.710350765031762	1	0	0
28	0	42	76	1	38	0	120	1.38205568597186	1	0	0
29	0	69	4	1	37	0	120	0.811726703017484	1	0	0
30	0	106	125	0	35	0	120	1.3277914589853	1	0	0
31	0	48	106	0	34	0	120	1.55846666701837	1	0	0
32	1	78	4	0	32	0	122	1.1404186260188	1	0	0
33	1	92	21	0	31	0	122	0.760155085008591	1	0	0
34	1	144	9	0	29	0	120	0.585013050003909	0	0	0
35	0	117	13	1	34	0	122	2.06211764697218	0	0	0
36	1	83	145	1	38	0	122	0.62409892299911	1	0	0
37	0	101	94	1	37	0	120	1.05839386000298	1	0	0
38	1	23	24	1	35	0	122	1.09293273102958	1	0	0
39	0	108	48	0	34	0	120	1.82232981704874	1	0	0
40	0	146	38	1	32	0	120	1.91271956602577	1	0	0
41	1	11	46	0	31	0	122	0.952639652998187	1	0	0
42	1	81	47	1	30	0	120	1.10115345497616	0	0	0
43	0	18	129	1	34	0	120	2.31937743996968	1	0	0
44	1	116	38	0	32	0	122	1.14269897498889	1	0	0
45	0	88	63	1	31	0	122	0.965602429991122	0	0	0
46	1	55	61	0	35	0	122	0.954216760001145	1	0	0
47	0	90	68	0	34	0	122	1.47331883205334	0	0	0
48	1	55	58	1	37	0	122	1.17867274500895	1	0	0
49	1	101	8	1	36	0	120	1.52812709001591	0	0	0
50	0	29	79	0	40	0	120	0.686447583022527	1	0	0
51	0	6	45	0	39	0	120	1.26354200596688	1	0	0
52	0	102	17	1	38	0	122	1.43388178502209	0	0	0
53	0	132	12	0	41	0	122	1.94053197401809	0	0	0
54	0	142	109	0	45	0	120	1.29966767900623	1	0	0
55	0	98	128	0	44	0	120	1.59466033201898	1	0	0
56	1	72	12	1	42	0	120	1.75999610102735	0	0	0
57	0	96	134	1	46	0	120	0.694009567028843	1	0	0
58	1	17	133	1	45	0	122	0.83025020500645	1	0	0
59	1	16	51	0	44	0	120	1.27296522801043	0	0	0
60	0	123	10	1	47	0	120	1.37870016798843	1	0	0
61	0	93	2	1	46	0	120	0.798939461994451	1	0	0
62	0	60	148	1	45	0	120	1.23509564105188	1	0	0
63	1	71	128	0	44	0	120	2.2790124269668	0	0	0
64	1	108	19	0	47	0	122	0.752178163034841	1	0	0
65	0	89	113	1	46	0	122	1.01357464800822	0	0	0
66	1	8	135	1	49	0	120	5.24227028299356	0	0	0
67	1	149	85	0	52	0	120	0.852812112018	0	0	0
68	1	39	120	0	56	0	122	1.19115908199456	1	0	0
69	0	21	70	1	54	0	120	1.46796701697167	1	0	0
70	0	2	140	1	53	0	122	1.38168894400587	0	0	0
71	1	70	58	1	57	0	122	1.77868312603096	1	0	0
72	1	146	109	1	56	0	120	0.807108679029625	0	0	0
73	0	38	99	0	59	0	120	1.48348396300571	1	0	0
74	1	123	74	0	58	0	122	2.33212221704889	1	0	0
75	1	129	23	0	57	0	122	0.674842642969452	1	0	0
76	1	8	19	0	56	0	122	1.03565977298422	1	0	0
77	1	56	87	0	55	0	120	0.806581632001325	0	0	0
78	1	2	22	1	58	0	122	1.22715678997338	1	0	0
79	1	34	126	0	57	0	120	1.12603418203071	0	0	0
80	1	86	100	1	59	0	120	1.48526737099746	0	0	0
81	0	79	49	0	62	0	120	0.678809188015293	1	0	0
82	0	59	80	1	61	0	120	1.22411944001215	1	0	0
83	0	125	25	0	60	0	120	1.32913066295441	1	0	0
84	1	13	31	0	60	0	122	1.28185716702137	1	0	0
85	1	62	7	1	59	0	120	3.19441978505347	0	0	0
86	0	102	93	0	61	0	120	0.814934130001348	1	0	0
87	1	53	31	1	61	0	122	1.0912137569976	1	0	0
88	0	19	14	1	60	0	122	0.740249406022485	0	0	0
89	1	127	31	1	62	0	122	1.11405327601824	1	0	0
90	0	105	148	0	61	0	120	1.44258337497013	1	0	0
91	0	71	59	0	61	0	122	2.53308614902198	0	0	0
92	1	36	142	0	63	0	122	0.907854369957931	1	0	0
93	0	119	96	0	62	0	120	0.676495866035111	1	0	0
94	0	47	75	1	61	0	120	0.658828121027909	1	0	0
95	0	114	71	0	61	0	120	1.2391554019996	1	0	0
96	0	132	111	1	60	0	120	2.04229421599302	1	0	0
97	0	48	31	1	59	0	120	0.588232570968103	1	0	0
98	0	61	119	0	58	0	122	1.44846758700442	0	0	0
99	1	54	41	1	61	0	122	0.851672314980533	1	0	0
100	0	142	70	0	60	0	120	0.55089409602806	1	0	0
101	1	25	39	0	59	0	120	1.78910389996599	0	0	0
102	1	137	88	0	67	0	122	0.833917994983494	1	0	0
103	1	3	126	0	64	0	122	0.778318952012341	1	0	0
104	1	92	126	1	62	0	122	0.967955976026133	1	0	0
105	1	99	104	1	60	0	122	0.805200527014676	1	0	0
106	0	124	69	1	58	0	120	0.641867928032298	1	0	0
107	0	42	34	0	55	0	120	0.836253785993904	1	0	0
108	0	77	26	1	53	0	120	0.727072629029863	1	0	0
109	0	113	118	1	51	0	120	1.79867070197361	1	0	0
110	1	14	92	1	49	0	120	0.634942826989572	0	0	0
111	0	10	97	1	55	0	120	0.749724844994489	1	0	0
112	0	69	23	0	53	0	120	0.819885132019408	1	0	0
113	0	133	104	1	51	0	120	0.680303293978795	1	0	0
114	0	117	114	0	49	0	122	1.10552324797027	0	0	0
115	1	28	31	1	55	0	122	0.809694766998291	1	0	0
116	1	149	4	1	53	0	120	0.941123555996455	0	0	0
117	0	111	101	1	59	0	120	1.44395973102655	1	0	0
118	1	128	114	0	57	0	122	0.831056333961897	1	0	0
119	0	7	122	1	55	0	120	1.64170572400326	1	0	0
120	1	124	33	1	54	0	122	0.707114312041085	1	0	0
121	1	121	120	1	52	0	120	1.45909818797372	0	0	0
122	1	68	20	0	57	0	122	1.02177703304915	1	0	0
123	1	147	112	0	55	0	122	1.16052851098357	1	0	0
124	1	68	33	1	54	0	122	0.815207823005039	1	0	0
125	1	92	33	0	52	0	122	1.29937646898907	1	0	0
126	1	106	47	0	50	0	122	1.08358613203745	1	0	0
127	1	44	25	0	49	0	120	1.0678625869914	0	0	0
128	0	39	85	1	54	0	122	0.758438115008175	0	0	0
129	1	11	96	1	58	0	122	1.01198862300953	1	0	0
130	1	80	21	0	57	0	122	0.839510351011995	1	0	0
131	0	42	132	1	55	0	122	1.52978527499363	0	0	0
132	1	79	93	1	60	0	122	0.921575833985116	1	0	0
133	1	117	68	0	58	0	122	1.22432795196073	1	0	0
134	0	2	6	1	57	0	120	1.16382854501717	1	0	0
135	0	130	60	1	55	0	120	1.13052716501988	1	0	0
136	1	62	140	1	54	0	122	0.847787250997499	1	0	0
137	1	133	54	1	53	0	122	0.762823341996409	1	0	0
138	1	143	106	1	51	0	122	0.985189275001176	1	0	0
139	0	4	101	0	50	0	120	1.84585154696833	1	0	0
140	0	128	94	1	48	0	120	0.856818310043309	1	0	0
141	1	123	6	0	47	0	120	1.7788396209944	0	0	0
142	0	73	81	0	51	0	122	1.26403212198056	0	0	0
143	0	129	127	0	55	0	120	0.897911677020602	1	0	0
144	0	90	99	1	54	0	120	0.849242215976119	1	0	0
145	1	28	77	1	53	0	122	1.00401490798686	1	0	0
146	0	103	56	0	51	0	120	0.928102536010556	1	0	0
147	1	8	7	0	50	0	122	0.991646640002728	1	0	0
148	0	104	122	0	49	0	120	1.45959445997141	1	0	0
149	0	54	3	0	48	0	120	0.88518030801788	1	0	0
150	0	62	19	0	46	0	120	1.66254472802393	1	0	0
151	0	118	128	0	45	0	120	0.775797451031394	1	0	0
152	0	133	90	0	44	0	122	2.43685652699787	0	0	0
153	1	126	132	1	47	0	122	1.54362478398252	1	0	0
