Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	97	10	1	46	0	122	1.01704582301318	1	0	0
2	0	103	94	1	43	0	122	0.983812616992509	1	0	0
3	0	117	112	0	41	0	120	0.693582818988943	0	0	0
4	0	44	71	1	49	0	122	0.622716573008802	1	0	0
5	1	122	130	1	46	0	120	1.06678576100967	1	0	0
6	1	106	87	1	44	0	120	0.653801449981984	1	0	0
7	0	82	36	0	42	0	122	0.52005314201233	1	0	0
8	1	50	121	1	39	0	122	0.480076064006425	0	0	0
9	0	116	122	0	46	0	122	0.569236117997207	1	0	0
10	1	144	54	1	44	0	120	0.847634671023116	1	0	0
11	1	59	90	0	42	0	122	1.10667875601212	0	0	0
12	1	112	145	0	48	0	120	1.05085037800018	1	0	0
13	0	72	80	1	46	0	122	0.513322839979082	1	0	0
14	1	28	17	1	44	0	120	0.677161177998642	1	0	0
15	1	80	96	0	42	0	122	0.486528327019187	0	0	0
16	0	3	57	1	48	0	122	0.711922424001386	1	0	0
17	0	36	19	1	46	0	122	0.583305200998439	1	0	0
18	0	136	92	0	44	0	122	0.508795983012533	1	0	0
19	0	36	97	0	43	0	122	0.901057835988468	1	0	0
20	1	79	10	1	41	0	120	0.581265462009469	1	0	0
21	1	1	23	1	39	0	122	0.795314969989704	0	0	0
22	0	146	47	1	45	0	122	0.976893960003508	1	0	0
23	0	16	97	0	43	0	122	1.06206258598831	1	0	0
24	1	48	63	1	41	0	120	0.984844238002552	1	0	0
25	1	51	19	0	39	0	120	0.638085719983792	1	0	0
26	0	17	17	1	38	0	122	0.896515914006159	1	0	0
27	0	120	23	1	36	0	122	0.769540776003851	1	0	0
28	0	150	45	0	35	0	122	1.03960846900009	1	0	0
29	1	79	82	1	33	0	120	0.771166708989767	1	0	0
30	1	12	13	0	31	0	120	1.22440196402022	1	0	0
31	1	150	65	1	30	0	120	0.612209208018612	1	0	0
32	1	27	28	0	28	0	120	0.704926017002435	1	0	0
33	1	38	73	0	27	0	120	1.0420722719864	1	0	0
34	1	114	28	1	25	0	120	1.57203413499519	1	0	0
35	0	103	23	0	24	0	122	1.74615047700354	1	0	0
36	1	126	132	0	22	0	120	0.800887844001409	1	0	0
37	0	128	137	0	21	0	122	1.14218571499805	1	0	0
38	1	111	45	1	20	0	120	0.836862794996705	1	0	0
39	0	28	147	0	18	0	120	0.621776614978444	0	0	0
40	1	13	98	0	22	0	120	1.08379760399112	1	0	0
41	1	46	64	1	21	0	120	0.828293855010998	1	0	0
42	0	47	22	1	20	0	120	1.28830534400186	0	0	0
43	1	134	91	1	24	0	120	1.82571129599819	1	0	0
44	1	133	11	1	22	0	122	1.74870356099564	0	0	0
45	1	34	107	1	26	0	122	0.915875570004573	0	0	0
46	1	80	38	0	30	0	120	0.683284876984544	1	0	0
47	1	91	7	0	29	0	120	0.740436729014618	1	0	0
48	0	97	142	1	28	0	122	0.683649712998886	1	0	0
49	1	93	39	1	26	0	122	0.748207953991368	0	0	0
50	1	111	123	0	30	0	120	0.675878134992672	1	0	0
51	0	138	19	1	29	0	122	0.677463883999735	1	0	0
52	0	90	136	0	28	0	122	0.81514239902026	1	0	0
53	1	34	45	1	27	0	122	0.690796622016933	0	0	0
54	0	91	137	1	30	0	122	0.603990764997434	1	0	0
55	1	68	92	1	29	0	122	0.569720984000014	0	0	0
56	1	51	136	1	33	0	122	0.623965752020013	0	0	0
57	1	10	75	1	36	0	120	0.866815707995556	1	0	0
58	1	105	7	1	35	0	120	0.589248151984066	1	0	0
59	1	109	145	0	34	0	120	0.649397981993388	1	0	0
60	0	115	108	1	33	0	122	0.580054646998178	1	0	0
61	1	82	10	0	32	0	120	0.592671442980645	1	0	0
62	0	112	61	0	30	0	122	0.638267547998112	1	0	0
63	1	80	30	0	29	0	120	0.697565290989587	1	0	0
64	1	22	122	1	28	0	122	0.562551769980928	0	0	0
65	0	104	89	0	32	0	122	0.64095628799987	1	0	0
66	0	59	68	1	30	0	122	0.724240112991538	1	0	0
67	1	51	14	1	29	0	120	0.531543625984341	1	0	0
68	1	27	21	1	28	0	120	0.730561771983048	1	0	0
69	0	77	59	0	27	0	120	0.866747412015684	0	0	0
