Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	11	98	1	55	0	120	1.03974500205368	1	0	0
2	1	21	103	0	52	0	120	0.602362021105364	1	0	0
3	0	119	47	1	50	0	122	0.582821869989857	1	0	0
4	1	6	79	0	47	0	120	0.58857617713511	1	0	0
5	0	56	50	1	45	0	122	0.914019074989483	1	0	0
6	0	19	144	1	42	0	122	0.490435780026019	1	0	0
7	1	91	106	1	40	0	120	0.604663277976215	1	0	0
8	1	64	77	1	37	0	122	0.537328638136387	0	0	0
9	1	69	131	1	45	0	122	0.568543152883649	0	0	0
10	0	17	61	0	52	0	122	0.583311523078009	1	0	0
11	0	91	24	1	50	0	122	0.733085128944367	1	0	0
12	0	76	126	0	48	0	122	0.596335539128631	1	0	0
13	0	138	19	0	45	0	122	0.489941226085648	1	0	0
14	0	139	88	1	43	0	122	0.578897393075749	1	0	0
15	1	71	44	0	41	0	122	1.01725794817321	0	0	0
16	0	68	121	1	48	0	122	0.628568251151592	1	0	0
17	0	64	133	1	46	0	122	0.45743430708535	1	0	0
18	0	124	62	1	44	0	122	0.488523801788688	1	0	0
19	1	142	50	1	42	0	120	0.645601365948096	1	0	0
20	1	90	101	1	40	0	120	0.52594723389484	1	0	0
21	1	1	87	1	38	0	120	0.448697616811842	1	0	0
22	0	132	109	1	36	0	120	0.436466664075851	0	0	0
23	0	18	31	0	42	0	122	0.776202164124697	1	0	0
24	0	74	20	1	40	0	122	0.790308442898095	1	0	0
25	0	13	56	1	38	0	120	1.40805184911005	0	0	0
26	1	134	121	1	44	0	120	0.535975520964712	1	0	0
27	1	32	106	1	42	0	122	0.544422338949516	0	0	0
28	1	42	85	0	47	0	122	0.575698239030316	0	0	0
29	1	29	111	1	52	0	122	0.621960203163326	0	0	0
30	1	146	141	0	57	0	122	0.502313686069101	0	0	0
31	0	102	40	0	62	0	122	0.771081360056996	1	0	0
32	1	85	45	0	61	0	120	0.801470242906362	1	0	0
33	1	110	57	1	59	0	120	0.646930485032499	1	0	0
34	1	130	6	1	57	0	120	0.977561224950477	1	0	0
35	1	96	37	1	56	0	120	0.584322381066158	1	0	0
36	1	5	41	0	54	0	120	0.50112790404819	1	0	0
37	1	4	139	0	53	0	120	0.40658159297891	1	0	0
38	0	122	81	0	52	0	122	0.779274121159688	1	0	0
39	1	69	35	1	50	0	120	0.689908348023891	1	0	0
40	1	68	137	1	49	0	120	0.515264314133674	1	0	0
41	0	107	51	1	47	0	122	0.627431327942759	1	0	0
42	0	112	47	1	46	0	122	0.423563212156296	1	0	0
43	0	34	102	0	45	0	122	0.388378203846514	1	0	0
44	0	22	84	0	43	0	122	0.414393077837303	1	0	0
45	0	22	29	1	42	0	120	0.397808921989053	0	0	0
46	1	25	116	0	46	0	122	0.819690804928541	0	0	0
47	1	119	73	1	50	0	120	0.584135393844917	1	0	0
48	1	3	57	0	48	0	122	0.445789797930047	0	0	0
49	1	69	71	1	52	0	120	0.664808657951653	1	0	0
50	0	82	61	1	51	0	122	0.483393409987912	1	0	0
51	0	28	95	1	50	0	120	0.604863526066765	0	0	0
52	1	27	24	0	53	0	122	0.689779050881043	0	0	0
53	1	113	139	0	57	0	120	0.562756362836808	1	0	0
54	0	69	79	0	56	0	122	0.479675799142569	1	0	0
55	0	100	8	0	55	0	122	0.668972202111036	1	0	0
56	1	144	81	1	54	0	120	0.910516016883776	1	0	0
57	1	27	44	1	52	0	120	0.463009933009744	1	0	0
58	0	85	61	0	51	0	122	0.457696272060275	1	0	0
59	0	63	108	1	50	0	120	0.516677802894264	0	0	0
60	0	30	107	1	54	0	122	0.473523739958182	1	0	0
61	1	147	27	1	52	0	122	0.391052210005	0	0	0
62	1	16	13	0	56	0	120	0.572028933791444	1	0	0
63	1	17	85	1	55	0	120	0.44244709587656	1	0	0
64	1	25	50	1	54	0	122	0.589753442909569	0	0	0
