Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	93	69	1	80	0	120	1.23205333901569	1	0	0
2	1	38	106	1	77	0	122	3.36934153200127	0	0	0
3	0	36	100	1	85	0	122	0.800793707021512	1	0	0
4	0	122	115	0	83	0	122	1.81607435201295	1	0	0
5	0	10	95	1	81	0	122	1.94050815899391	1	0	0
6	0	20	2	1	79	0	122	1.67758842598414	1	0	0
7	0	12	45	1	76	0	122	1.13642486103345	1	0	0
8	1	129	113	0	74	0	120	0.713054115010891	1	0	0
9	0	54	50	1	72	0	122	0.984780052967835	1	0	0
10	1	56	149	1	70	0	120	2.39106363599421	1	0	0
11	1	89	109	1	67	0	122	5.10124433698365	0	0	0
12	0	142	149	1	74	0	122	0.848146115022246	1	0	0
13	0	101	57	1	72	0	122	2.05159384803846	1	0	0
14	0	32	105	1	70	0	120	1.57551464694552	0	0	0
15	0	44	25	1	76	0	122	1.05489754199516	1	0	0
16	1	141	2	0	74	0	120	2.32942618901143	1	0	0
17	0	149	25	1	72	0	122	0.811062277003657	1	0	0
18	0	102	140	1	70	0	120	2.20727115101181	0	0	0
19	0	138	46	1	76	0	120	0.948118936968967	0	0	0
20	1	30	124	0	81	0	122	1.18875790899619	0	0	0
21	1	97	130	0	87	0	120	1.2030000439845	1	0	0
22	1	110	12	1	85	0	120	2.23216748196865	1	0	0
23	0	46	134	1	83	0	122	1.01885102002416	1	0	0
24	1	55	109	1	82	0	120	0.8972244989709	1	0	0
25	0	58	73	1	80	0	122	1.20428978098789	1	0	0
26	0	57	119	0	78	0	122	2.28887473297073	1	0	0
27	0	143	112	1	77	0	120	2.29137886897661	0	0	0
28	0	119	147	1	81	0	122	0.932237587985583	1	0	0
29	1	52	130	0	80	0	120	1.01300591899781	1	0	0
30	1	125	90	0	78	0	120	2.82500842097215	1	0	0
31	0	37	39	0	77	0	122	1.57057581399567	1	0	0
32	0	9	6	0	75	0	122	1.42880472901743	1	0	0
33	1	117	119	1	74	0	120	1.1123772340361	1	0	0
34	1	137	77	0	72	0	122	1.36169614898972	0	0	0
35	0	113	33	1	77	0	120	1.56941085803555	0	0	0
36	0	28	46	1	81	0	122	1.00846052600536	1	0	0
37	1	122	47	1	80	0	120	0.694566329009831	1	0	0
38	0	49	131	0	78	0	122	1.91878433700185	1	0	0
39	1	3	14	1	77	0	122	1.08958279702347	0	0	0
40	1	37	69	1	81	0	120	1.04207114200108	1	0	0
41	0	28	146	0	79	0	122	0.781535094953142	1	0	0
42	0	31	119	1	78	0	122	0.836608954006806	1	0	0
43	0	84	68	1	77	0	122	0.739614424994215	1	0	0
44	1	60	87	0	75	0	120	1.54423323599622	1	0	0
45	1	123	45	1	74	0	122	2.64821438200306	0	0	0
46	0	8	20	0	78	0	122	0.981050756992772	1	0	0
47	1	121	48	0	77	0	120	1.40269886900205	1	0	0
48	1	49	63	0	75	0	120	1.56911639403552	1	0	0
49	1	18	48	1	74	0	122	2.35081719700247	0	0	0
50	0	12	111	0	78	0	122	0.815240631985944	1	0	0
51	0	125	62	0	77	0	122	2.59664775402052	1	0	0
52	1	135	97	0	76	0	120	2.16941190202488	1	0	0
53	0	83	66	0	74	0	122	1.09599012602121	1	0	0
54	0	97	76	1	73	0	122	0.7796584359603	1	0	0
55	0	101	117	0	72	0	122	0.985896007972769	1	0	0
56	0	20	73	0	71	0	120	0.784444897959474	0	0	0
57	1	23	58	1	74	0	120	2.80644248297904	1	0	0
58	0	124	130	0	73	0	122	0.802335919986945	1	0	0
59	0	79	29	0	72	0	122	0.824823545990512	1	0	0
60	1	117	126	1	71	0	120	1.73294760996941	1	0	0
61	0	69	107	1	70	0	122	1.246186511009	1	0	0
62	1	20	118	1	69	0	120	1.44986870797584	1	0	0
63	1	61	6	0	68	0	122	1.35109296801966	0	0	0
64	0	97	38	0	71	0	122	0.822679148986936	1	0	0
65	0	23	86	0	70	0	122	0.907220995984972	1	0	0
66	1	110	76	1	69	0	120	1.34939924103674	1	0	0
67	0	60	60	0	68	0	122	2.41211473400472	1	0	0
68	1	11	38	0	67	0	120	1.05037449294468	1	0	0
69	0	129	112	0	66	0	122	0.892815413011704	1	0	0
70	1	71	52	0	65	0	120	0.824746629048605	1	0	0
71	0	36	57	1	64	0	122	0.893235306022689	1	0	0
72	0	35	70	0	63	0	122	0.942062137008179	1	0	0
73	0	42	83	1	62	0	122	5.510062241985	1	0	0
74	0	131	61	0	61	0	122	0.695341740036383	1	0	0
75	0	76	130	1	60	0	122	1.48941150901373	1	0	0
76	0	150	18	0	60	0	122	0.794448094035033	1	0	0
77	1	22	106	1	59	0	120	3.26574800402159	1	0	0
78	0	118	52	1	58	0	122	1.59749858500436	1	0	0
79	0	40	75	0	57	0	122	0.834460530022625	1	0	0
80	0	40	137	1	56	0	122	0.647992622980382	1	0	0
81	1	65	85	0	55	0	120	1.35549519304186	1	0	0
82	1	138	148	1	55	0	120	1.11516653100261	1	0	0
83	0	100	13	1	54	0	122	0.92416743200738	1	0	0
84	1	79	111	1	53	0	120	1.39634222898167	1	0	0
85	0	67	102	0	52	0	122	0.625967119005509	1	0	0
86	1	2	35	0	51	0	120	0.879686750005931	1	0	0
87	0	14	136	0	51	0	122	0.946208835986909	1	0	0
88	1	128	49	0	50	0	120	1.00137959601125	1	0	0
89	1	119	27	1	49	0	120	4.28675579000264	1	0	0
90	1	122	38	0	48	0	120	1.41758777695941	1	0	0
91	0	47	142	1	48	0	122	0.621837538026739	1	0	0
92	0	18	54	1	47	0	122	1.4264745140099	1	0	0
93	0	138	36	0	46	0	122	2.60073489096249	1	0	0
94	1	45	65	0	46	0	120	2.51743717596401	1	0	0
95	0	130	91	0	45	0	122	1.58189114602283	1	0	0
96	1	12	19	1	44	0	120	1.39777769101784	1	0	0
97	0	16	45	0	43	0	122	1.16243457200471	1	0	0
98	1	110	121	0	43	0	120	1.50737538997782	1	0	0
99	1	127	92	1	42	0	122	1.30826320603956	0	0	0
100	1	22	126	1	44	0	122	2.66094198002247	0	0	0
101	0	75	12	0	40	0	122	1.36519613495329	1	0	0
102	0	13	117	1	37	0	122	0.93781711399788	1	0	0
103	1	2	91	0	35	0	122	1.93105995102087	0	0	0
104	1	32	140	1	43	0	122	1.20428605098277	0	0	0
105	0	132	4	1	49	0	120	1.77721257397207	0	0	0
106	0	105	128	1	56	0	122	1.41677238600096	1	0	0
107	0	127	119	1	54	0	122	0.7418267520261	1	0	0
108	1	11	55	0	52	0	120	0.900559975998476	1	0	0
109	0	132	97	0	50	0	122	1.2227609269903	1	0	0
110	1	49	99	0	48	0	120	1.05984954402084	1	0	0
111	1	105	131	0	46	0	120	0.862809615966398	1	0	0
112	1	131	107	1	44	0	120	0.979045093001332	1	0	0
113	0	140	136	1	42	0	122	0.665199563954957	1	0	0
114	1	150	20	0	40	0	122	1.55569305096287	0	0	0
115	1	71	100	0	46	0	120	0.82697299704887	1	0	0
116	1	87	2	1	44	0	122	1.64778170199133	0	0	0
117	0	116	16	1	50	0	122	0.692303079995327	1	0	0
118	0	34	27	1	48	0	122	0.813580356014427	1	0	0
119	0	149	144	1	47	0	122	2.49967405805364	1	0	0
120	0	15	132	1	45	0	122	0.916847290995065	1	0	0
121	0	56	19	1	43	0	120	0.886169063975103	0	0	0
122	0	6	31	1	48	0	122	2.08761813503224	1	0	0
123	0	105	140	1	47	0	122	0.913681384990923	1	0	0
124	1	36	140	1	45	0	120	0.811232387030032	1	0	0
125	1	57	90	0	44	0	122	2.92127199296374	0	0	0
126	1	88	19	1	48	0	120	0.961486843996681	1	0	0
127	0	86	123	0	47	0	122	0.841095357958693	1	0	0
128	0	74	90	0	45	0	122	0.94123157201102	1	0	0
129	1	80	21	1	44	0	122	2.70091797201894	0	0	0
130	0	34	57	1	49	0	122	0.711010153987445	1	0	0
131	0	51	130	0	47	0	122	0.990758030035067	1	0	0
132	1	33	148	0	46	0	120	1.47746717499103	1	0	0
133	0	127	53	1	44	0	122	1.90443243202753	1	0	0
134	1	141	78	0	43	0	120	3.37676280498272	1	0	0
135	0	84	51	1	41	0	122	1.5448308189516	1	0	0
136	1	32	108	0	40	0	120	1.54435352399014	1	0	0
137	1	26	79	1	39	0	120	1.92807084799279	1	0	0
138	0	3	130	1	37	0	122	0.617345803999342	1	0	0
139	1	37	117	1	36	0	122	0.727223612018861	0	0	0
140	1	47	83	0	40	0	120	1.15075554099167	1	0	0
141	1	131	1	0	39	0	120	1.4715461290325	1	0	0
142	1	146	140	1	37	0	122	1.04043269401882	0	0	0
143	1	147	126	1	41	0	122	0.76561171701178	0	0	0
144	1	131	48	0	45	0	120	2.4523094080505	1	0	0
145	1	44	72	1	44	0	122	1.29289596801391	0	0	0
146	1	95	99	0	48	0	120	0.929694923979696	1	0	0
147	1	95	83	1	46	0	122	5.09061363700312	0	0	0
148	1	95	106	0	50	0	120	0.853030064026825	1	0	0
149	1	28	114	1	49	0	120	0.815863761992659	1	0	0
150	0	19	141	1	48	0	122	1.06158244295511	1	0	0
151	1	6	113	0	46	0	120	1.02464117796626	1	0	0
152	0	88	57	0	45	0	122	0.828013842983637	1	0	0
153	0	30	93	1	44	0	122	1.66595818399219	1	0	0
154	0	126	25	0	43	0	122	0.957004280004185	1	0	0
155	1	121	14	1	42	0	120	0.955883160000667	1	0	0
156	1	18	57	1	41	0	120	3.14850491494872	1	0	0
