Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	99	52	1	44	0	120	0.68438785104081	1	0	0
2	1	23	7	1	41	0	122	1.13117830595002	1	0	0
3	1	48	123	0	39	0	120	1.78274337900802	0	0	0
4	0	108	18	0	47	0	122	2.01786551997066	0	0	0
5	0	44	97	1	53	0	122	1.34200121695176	0	0	0
6	0	89	57	0	60	0	120	0.877137994975783	1	0	0
7	1	146	86	1	58	0	120	0.486973732011393	0	0	0
8	1	79	89	0	64	0	122	0.863729826989584	1	0	0
9	1	136	4	0	62	0	120	1.00213873805478	0	0	0
10	0	9	139	1	68	0	120	0.63907752011437	1	0	0
11	0	56	75	1	66	0	122	0.626493981922977	0	0	0
12	0	50	149	1	72	0	120	0.966927794041112	1	0	0
13	1	2	83	1	70	0	122	1.41692276997492	1	0	0
14	1	121	31	1	68	0	120	1.49685249093454	0	0	0
15	1	88	104	0	73	0	122	2.37706759106368	1	0	0
16	0	33	41	0	72	0	120	0.534740959992632	1	0	0
17	0	126	11	1	70	0	122	0.902947765076533	0	0	0
18	1	61	79	1	75	0	120	0.880181209999137	0	0	0
19	1	25	31	1	79	0	120	0.610160807031207	0	0	0
20	1	9	70	0	84	0	122	0.98199288896285	1	0	0
21	0	70	4	0	82	0	120	0.691832431009971	1	0	0
22	1	81	32	1	81	0	122	0.764702631044202	1	0	0
23	0	69	24	0	80	0	120	0.483491130056791	1	0	0
24	1	34	90	1	78	0	120	0.66933186899405	0	0	0
25	1	15	46	0	82	0	122	0.528292756993324	1	0	0
26	1	9	105	1	81	0	122	0.672321025049314	1	0	0
27	1	115	71	1	80	0	122	1.0578844769625	1	0	0
28	1	60	12	0	78	0	122	0.772787788067944	1	0	0
29	0	95	2	1	77	0	120	0.58665240497794	1	0	0
30	0	6	19	1	76	0	120	0.824275539023802	1	0	0
31	1	146	33	1	74	0	120	1.00451626698487	0	0	0
32	1	127	60	0	78	0	122	1.47346646001097	1	0	0
33	0	81	82	1	77	0	122	1.48216712998692	0	0	0
34	1	145	57	0	81	0	120	1.26030146097764	0	0	0
35	1	76	58	0	85	0	122	1.08666982897557	1	0	0
36	1	68	128	1	83	0	122	1.06471264490392	1	0	0
37	0	7	102	1	82	0	120	0.906145644024946	1	0	0
38	1	128	53	0	81	0	122	0.586966196075082	1	0	0
39	0	37	143	0	80	0	120	0.528868119930848	1	0	0
40	1	71	23	1	79	0	120	1.91250067797955	0	0	0
41	1	112	94	1	82	0	122	0.576680139987729	1	0	0
