Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	73	63	0	19	0	122	1.24325380400114	1	0	0
2	1	104	14	1	15	0	122	0.981414366993704	1	0	0
3	0	6	102	1	10	0	122	0.982153460994596	0	0	0
4	1	119	75	1	23	0	122	0.701208078011405	1	0	0
5	0	34	18	1	19	0	120	0.717844312996021	1	0	0
6	1	79	85	1	16	0	122	1.09352468600264	1	0	0
7	0	39	43	1	12	0	122	1.06267295101134	0	0	0
8	1	142	66	0	23	0	122	0.641518190997886	1	0	0
9	1	9	11	0	20	0	120	1.44357034399582	0	0	0
10	1	2	68	1	30	0	122	0.759214179997798	1	0	0
11	0	17	5	0	27	0	120	0.73340318800183	1	0	0
12	0	123	16	1	24	0	122	1.47641269100131	0	0	0
13	0	21	18	1	34	0	120	0.717918989990721	1	0	0
14	0	72	145	0	30	0	120	1.26180589500291	1	0	0
15	0	65	105	1	27	0	120	1.79165505999117	1	0	0
16	0	17	35	0	24	0	120	0.98918695600878	1	0	0
17	1	149	39	1	21	0	120	1.73114509999868	0	0	0
18	0	78	116	1	30	0	120	0.883125182997901	1	0	0
19	1	29	118	1	27	0	120	0.892221875998075	0	0	0
20	1	10	27	1	36	0	122	1.15728101000423	1	0	0
21	1	20	13	0	33	0	120	1.01938939599495	0	0	0
22	1	33	138	1	42	0	120	1.6720406680106	0	0	0
23	1	57	94	1	50	0	122	1.23344846199325	1	0	0
24	1	10	105	0	47	0	122	0.668859504992724	1	0	0
25	0	110	126	0	44	0	122	0.66305818699766	0	0	0
26	0	105	113	0	53	0	120	0.681739042003755	1	0	0
27	0	84	114	1	50	0	120	0.827170420991024	1	0	0
28	1	104	102	1	47	0	120	0.98297816500417	0	0	0
29	1	133	54	1	55	0	122	1.06027468500542	1	0	0
30	0	106	129	1	53	0	120	0.679300094998325	1	0	0
31	0	76	132	0	50	0	120	0.640594244003296	1	0	0
32	1	132	14	1	48	0	122	0.586118968014489	1	0	0
33	0	93	39	0	45	0	120	0.496551251009805	1	0	0
34	0	94	92	0	43	0	120	0.53706496200175	1	0	0
35	1	82	19	0	41	0	122	0.704409334997763	1	0	0
36	1	9	101	0	39	0	120	0.625261524997768	0	0	0
37	1	104	61	1	45	0	120	1.08468175100279	0	0	0
38	0	92	107	0	52	0	120	0.68551638101053	1	0	0
39	0	98	111	1	50	0	120	0.798142562009161	1	0	0
40	0	77	101	0	48	0	120	0.963531717992737	1	0	0
41	0	44	93	1	46	0	122	0.626278814001125	0	0	0
42	1	5	36	0	52	0	122	0.637223044002894	1	0	0
43	1	44	43	0	50	0	120	0.69692706000933	0	0	0
44	0	136	126	0	56	0	120	0.586340770998504	1	0	0
45	1	101	108	0	54	0	122	0.976199410011759	1	0	0
46	1	141	113	0	52	0	122	0.95719087299949	1	0	0
47	1	82	97	0	50	0	122	0.691586990011274	1	0	0
48	1	83	111	0	48	0	122	0.556589198007714	1	0	0
49	1	102	72	1	46	0	122	0.706610699999146	1	0	0
50	1	87	66	1	44	0	120	1.06756575799955	0	0	0
51	0	90	81	0	50	0	120	0.662091751000844	1	0	0
