Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	87	10	0	40	0	122	4.73584826599108	0	0	0
2	1	94	113	0	48	0	120	6.02002823003568	0	0	0
3	1	29	113	0	55	0	120	4.8272226669942	0	0	0
4	1	148	68	1	61	0	122	3.52919725398533	1	0	0
5	0	37	126	0	59	0	120	2.16984234598931	1	0	0
6	1	100	114	1	57	0	122	6.28880850505084	1	0	0
7	0	137	104	0	55	0	120	1.33874288701918	1	0	0
8	1	47	61	1	53	0	122	0.787378243985586	1	0	0
9	1	58	20	1	52	0	122	11.0653869050439	1	0	0
10	0	137	136	1	50	0	120	1.6198353189975	1	0	0
11	0	71	3	0	48	0	122	2.36098544596462	0	0	0
12	1	30	107	1	53	0	122	1.90360652701929	1	0	0
13	0	91	125	1	52	0	120	0.985463524004444	1	0	0
14	0	77	119	0	50	0	120	1.59632390597835	1	0	0
15	0	75	44	0	48	0	120	0.885419752041344	1	0	0
16	0	127	54	1	46	0	120	3.5331025350024	1	0	0
17	1	3	94	1	44	0	122	1.70419071201468	1	0	0
18	1	115	49	0	43	0	122	3.26287635002518	1	0	0
19	1	142	56	0	41	0	120	8.19745220802724	0	0	0
20	1	3	114	1	46	0	122	4.16242637397954	1	0	0
21	1	37	57	0	44	0	120	7.79299081704812	0	0	0
22	1	83	63	1	49	0	122	2.81423664302565	1	0	0
23	0	17	127	0	48	0	120	2.04355749796377	1	0	0
24	0	123	70	0	46	0	120	11.2470533300075	1	0	0
25	1	53	105	0	45	0	122	5.1144879469648	1	0	0
26	0	104	109	0	43	0	122	16.5148779779556	0	0	0
27	0	142	21	1	48	0	120	4.64253295899834	1	0	0
28	1	132	23	1	46	0	122	11.7577419399749	1	0	0
29	1	65	18	1	45	0	122	3.67314978200011	1	0	0
30	0	84	145	0	44	0	120	1.3425615549786	1	0	0
31	1	92	76	1	42	0	122	0.862826781987678	1	0	0
32	1	79	5	1	41	0	122	2.19419181597186	1	0	0
33	1	107	42	0	39	0	122	2.1283470360213	1	0	0
34	0	130	130	1	38	0	120	4.81693186197663	1	0	0
35	1	133	36	1	37	0	120	3.43504759302596	0	0	0
36	0	56	23	0	41	0	122	2.00987052702112	0	0	0
37	0	149	113	1	45	0	120	1.03900248202262	1	0	0
38	0	54	94	1	43	0	120	3.11534775100881	1	0	0
39	0	57	62	1	42	0	120	2.74072679399978	1	0	0
40	1	131	49	0	41	0	122	1.48413080896717	1	0	0
41	0	39	22	0	39	0	122	3.17241258802824	0	0	0
42	0	72	56	0	43	0	120	1.05381851299899	1	0	0
43	1	34	132	1	42	0	120	1.46196471399162	0	0	0
44	0	93	36	1	46	0	120	5.22071260103257	1	0	0
45	1	97	85	1	44	0	122	3.79282073798822	1	0	0
46	0	112	28	0	43	0	120	1.67070327699184	1	0	0
47	1	77	43	1	42	0	122	2.24244181299582	1	0	0
48	0	19	114	0	41	0	120	1.86179215100128	1	0	0
49	1	6	89	1	40	0	122	2.00175153999589	1	0	0
50	1	64	52	1	38	0	120	1.23845157003962	0	0	0
51	0	148	134	0	42	0	120	3.70747763902182	1	0	0
52	0	67	109	0	41	0	120	2.84449774405221	1	0	0
53	0	141	36	0	40	0	120	0.83264263899764	1	0	0
54	1	110	22	1	39	0	122	1.4022807739675	1	0	0
55	1	59	57	1	38	0	122	9.57832456403412	1	0	0
56	0	104	35	0	36	0	120	7.16040604404407	1	0	0
57	1	110	64	1	35	0	122	4.6145263799699	1	0	0
58	1	149	23	1	34	0	120	1.00348007696448	0	0	0
59	0	139	39	0	37	0	122	1.3393034460023	0	0	0
60	1	114	124	1	41	0	120	5.84999808802968	0	0	0
61	1	27	81	0	44	0	120	4.0123457860318	0	0	0
62	0	135	9	0	47	0	122	4.30523219698807	0	0	0
63	1	61	142	1	50	0	120	11.4030136920046	0	0	0
64	0	97	146	1	53	0	120	2.3591504470096	1	0	0
65	1	20	25	0	52	0	122	2.11860970698763	1	0	0
66	0	52	126	1	51	0	122	3.62384881800972	0	0	0
67	1	120	100	1	54	0	120	1.02018295798916	0	0	0
68	0	25	2	1	57	0	120	1.58939810300944	1	0	0
69	1	112	120	1	56	0	122	6.06323167798109	1	0	0
70	1	126	96	1	55	0	122	7.41037931799656	1	0	0
71	0	3	8	1	54	0	120	0.958899956953246	1	0	0
72	1	101	131	1	53	0	122	1.96339416602859	1	0	0
73	0	51	83	1	52	0	120	0.693785968993325	1	0	0
74	0	5	86	0	51	0	120	2.54411241295747	1	0	0
75	0	74	144	1	50	0	120	0.983712050016038	1	0	0
76	0	94	24	1	49	0	120	1.41926744498778	1	0	0
77	0	104	123	0	49	0	120	1.61142270901473	1	0	0
78	0	139	121	1	48	0	120	1.00861579203047	1	0	0
79	1	9	73	1	47	0	122	4.1018432819983	1	0	0
80	0	85	146	1	46	0	120	0.959662356006447	1	0	0
81	1	135	95	0	45	0	122	1.18010956404032	1	0	0
82	0	51	48	1	44	0	120	2.82078464998631	1	0	0
83	1	52	98	1	43	0	122	7.57864497700939	1	0	0
84	1	140	31	0	42	0	122	1.30401256500045	1	0	0
85	1	44	107	0	42	0	120	1.25035311497049	0	0	0
86	1	23	109	0	44	0	120	3.44632248301059	0	0	0
87	1	141	30	0	47	0	122	2.54634233994875	1	0	0
88	1	57	54	1	46	0	120	1.46588738000719	0	0	0
89	0	30	126	0	48	0	120	1.66175586602185	1	0	0
90	0	16	17	1	47	0	120	0.91312022699276	1	0	0
91	1	62	119	0	47	0	122	2.13498466199962	1	0	0
92	0	48	124	0	46	0	120	1.09904195502168	1	0	0
93	0	142	129	0	45	0	120	2.48244462104049	1	0	0
94	0	105	54	0	44	0	122	4.46307911997428	0	0	0
95	1	39	110	1	47	0	120	1.19429500499973	0	0	0
96	0	65	62	1	49	0	120	4.83251343900338	1	0	0
97	1	94	86	0	48	0	122	1.3248447549995	1	0	0
98	1	35	74	0	47	0	120	0.869404161989223	0	0	0
99	0	129	141	0	50	0	120	1.24850000801962	1	0	0
100	1	35	91	1	49	0	120	1.07674535899423	0	0	0
101	1	31	117	1	50	0	122	1.38912752794567	1	0	0
102	0	57	91	0	47	0	120	2.13190174498595	1	0	0
103	1	146	91	1	45	0	122	1.56749136699364	1	0	0
104	1	12	125	1	42	0	122	1.61684565199539	1	0	0
105	1	82	60	0	40	0	120	2.70969860599143	0	0	0
106	0	25	66	1	47	0	120	0.78308774298057	1	0	0
107	1	140	103	0	45	0	122	0.758236482040957	1	0	0
108	1	36	67	1	43	0	122	2.31817949697142	1	0	0
109	1	132	3	0	41	0	122	1.31098226900212	1	0	0
110	0	134	148	1	38	0	120	0.888323602033779	1	0	0
111	1	120	85	0	36	0	120	3.35546242899727	0	0	0
112	1	122	117	1	43	0	122	0.73080730997026	1	0	0
113	1	7	69	0	41	0	122	1.34710095502669	1	0	0
114	0	139	32	1	39	0	120	0.859689288015943	1	0	0
115	1	23	11	1	37	0	120	4.77974159596488	0	0	0
116	1	95	107	1	43	0	120	6.10101625899551	0	0	0
117	1	98	134	1	49	0	122	1.70269740000367	1	0	0
118	1	60	100	1	47	0	120	2.45576691703172	0	0	0
119	1	41	14	1	53	0	120	1.93193780997535	0	0	0
120	0	84	109	1	59	0	120	1.05204982304713	1	0	0
121	0	105	61	0	57	0	120	4.50081180798588	1	0	0
122	0	71	74	1	55	0	120	1.80167501600226	1	0	0
123	0	40	40	0	54	0	120	1.27109589497559	1	0	0
124	0	126	86	0	52	0	120	0.907209369994234	1	0	0
125	1	37	148	0	50	0	120	1.33277519897092	0	0	0
126	0	131	106	1	55	0	120	0.709105495014228	1	0	0
127	1	64	89	1	54	0	122	1.10276104597142	1	0	0
128	1	148	123	0	52	0	120	0.712589463975746	0	0	0
129	1	143	62	1	57	0	120	1.49024653399829	0	0	0
130	0	86	127	1	61	0	120	0.892731423024088	1	0	0
131	0	69	137	1	60	0	120	0.822541135014035	1	0	0
132	0	146	53	1	58	0	120	1.00066408602288	1	0	0
133	1	102	137	1	57	0	122	3.2739554400323	1	0	0
134	0	76	120	0	55	0	120	2.40414247597801	1	0	0
135	1	27	86	1	54	0	122	1.61831677600276	1	0	0
136	0	75	121	0	53	0	120	0.847720931982622	1	0	0
137	1	149	123	0	51	0	120	4.7398884879658	0	0	0
