Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	0	123	17	1	40	0	120	22.680620491039	1	0	0
2	1	14	102	0	37	0	120	8.35528294602409	0	0	0
3	1	38	119	1	45	0	122	19.665852499078	1	0	0
4	1	58	49	1	43	0	122	3.13992854894605	1	0	0
5	0	126	21	1	41	0	120	2.22023393900599	1	0	0
6	0	129	85	0	39	0	122	9.63396057498176	0	0	0
7	0	32	82	0	46	0	120	7.02766961499583	1	0	0
8	1	148	11	1	44	0	122	2.33605260401964	1	0	0
9	0	51	125	0	41	0	120	1.82575711200479	1	0	0
10	1	131	42	0	39	0	122	3.33447943103965	1	0	0
11	0	122	136	1	37	0	120	1.5011604729807	1	0	0
12	1	74	99	1	35	0	120	2.86392891104333	0	0	0
13	1	128	131	0	41	0	122	1.60300923103932	1	0	0
14	0	12	34	0	39	0	120	1.99260299501475	1	0	0
15	0	128	25	1	37	0	120	1.88649439800065	1	0	0
16	0	48	115	1	36	0	120	1.35329173505306	1	0	0
17	1	30	2	1	34	0	122	1.91275027394295	1	0	0
18	0	20	79	1	32	0	120	1.46444659598637	1	0	0
19	1	65	127	0	30	0	122	4.04492505500093	1	0	0
20	1	37	3	1	28	0	122	3.80794699594844	1	0	0
21	1	22	145	1	26	0	120	1.55771053303033	0	0	0
22	0	150	88	1	32	0	120	2.64455007005017	1	0	0
23	0	117	47	0	30	0	120	2.05618631397374	1	0	0
24	0	138	67	1	28	0	120	5.89996932400391	1	0	0
25	1	31	62	1	27	0	122	3.18248939199839	1	0	0
26	0	37	149	1	25	0	120	1.60544754797593	1	0	0
27	0	46	25	1	23	0	122	2.20923143601976	0	0	0
28	0	94	52	0	28	0	120	3.3428359819809	1	0	0
29	0	22	26	0	27	0	120	2.47882989398204	1	0	0
30	1	127	72	0	25	0	120	1.8574017159408	0	0	0
31	0	78	57	1	30	0	120	1.38046410004608	1	0	0
32	1	113	102	0	28	0	120	2.26011836703401	0	0	0
33	1	145	83	0	33	0	122	1.11901236604899	1	0	0
34	0	68	115	1	31	0	120	1.50301700399723	1	0	0
35	0	34	38	1	30	0	122	3.50463672692422	0	0	0
36	1	73	55	1	34	0	122	0.931469866074622	1	0	0
37	1	46	14	0	33	0	120	1.4270382419927	0	0	0
38	0	138	65	1	37	0	120	2.05638641992118	1	0	0
39	0	109	25	1	36	0	122	2.88388851098716	0	0	0
40	0	77	142	1	40	0	122	6.58941636898089	0	0	0
41	1	8	91	0	44	0	120	1.41943659994286	0	0	0
42	0	78	7	0	48	0	120	2.57716036494821	1	0	0
43	1	125	145	0	47	0	120	1.67148587899283	0	0	0
44	0	57	85	0	51	0	120	2.08183659799397	1	0	0
45	0	46	106	0	50	0	120	1.72381634195335	1	0	0
46	0	18	36	0	48	0	122	2.89255804102868	0	0	0
47	1	126	75	1	52	0	122	1.5581359800417	1	0	0
48	0	49	77	1	51	0	120	12.8454940700904	1	0	0
49	0	90	98	1	49	0	122	1.17071552306879	0	0	0
50	1	111	120	0	53	0	120	1.08917111903429	0	0	0
51	0	8	76	1	57	0	120	5.82604459801223	1	0	0
52	1	133	26	0	56	0	122	0.766725030960515	1	0	0
53	0	113	33	1	55	0	120	1.67171774595045	1	0	0
54	0	87	88	1	53	0	122	0.953935827943496	0	0	0
55	1	103	51	1	57	0	120	2.25725178199355	0	0	0
56	0	33	115	1	60	0	120	1.13170651008841	1	0	0
57	1	77	107	0	59	0	122	2.30024407594465	1	0	0
58	0	17	105	0	58	0	120	2.14110008697025	1	0	0
59	1	59	86	0	57	0	122	1.1079957060283	1	0	0
60	0	134	22	1	56	0	120	2.19001522799954	1	0	0
61	0	48	150	1	55	0	120	1.31590421893634	1	0	0
62	1	117	39	1	54	0	122	1.25393418397289	1	0	0
63	0	119	30	0	53	0	120	1.20134951896034	1	0	0
64	0	52	28	1	51	0	120	2.64747468696442	1	0	0
65	0	49	129	1	50	0	120	1.46705165295862	1	0	0
66	1	97	126	1	49	0	122	1.29398503596894	1	0	0
67	0	34	92	1	48	0	120	0.744094437919557	1	0	0
68	0	14	98	1	47	0	122	1.62466576497536	0	0	0
69	0	90	52	0	50	0	120	0.740884232916869	1	0	0
70	0	132	79	0	49	0	120	9.9169539839495	1	0	0
