Trial	Gender_Face1	Face1_nb	Face2_nb	Right_left_flip	Nb_Bubbles	Overlap_Target	Response	RT	Accuracy	Simi2Target	Trial_Reward
1	1	74	76	0	67	0	122	1.15831904299557	0	0	0
2	1	14	141	1	75	0	122	1.36061891296413	0	0	0
3	1	122	31	0	82	0	120	0.783499673940241	1	0	0
4	1	46	86	1	79	0	122	1.1907428939594	0	0	0
5	1	49	73	1	86	0	120	1.67676793807186	1	0	0
6	0	128	131	0	84	0	122	1.35006659291685	1	0	0
7	1	54	13	0	82	0	120	2.22093279799446	1	0	0
8	1	122	14	0	80	0	122	1.51948664302472	0	0	0
9	0	140	33	1	86	0	122	0.808143835049123	1	0	0
10	0	73	118	0	84	0	122	0.932242896989919	1	0	0
11	0	4	87	0	82	0	122	0.739987512934022	1	0	0
12	1	120	19	1	80	0	122	2.55455643706955	0	0	0
13	0	147	146	0	86	0	122	0.72914641990792	1	0	0
14	0	51	75	1	84	0	122	0.968139903969131	1	0	0
15	0	87	104	0	82	0	122	1.07875880098436	1	0	0
16	1	87	45	0	80	0	120	0.776349624968134	1	0	0
17	1	54	66	0	79	0	120	0.861760984989814	1	0	0
18	1	75	10	1	77	0	120	1.00812053401023	1	0	0
19	1	70	6	0	75	0	122	0.692664747009985	0	0	0
20	0	125	73	0	80	0	122	0.7973256430123	1	0	0
21	0	128	58	0	79	0	122	1.05128824198619	1	0	0
22	0	9	140	0	77	0	122	0.773594834958203	1	0	0
23	1	58	38	0	76	0	120	0.899113696068525	1	0	0
24	1	1	9	0	74	0	120	0.916981798014604	1	0	0
25	1	79	36	0	72	0	120	0.788489919039421	1	0	0
26	0	150	33	0	71	0	122	0.993462426937185	1	0	0
27	1	65	45	0	69	0	120	0.853980951942503	1	0	0
28	1	22	99	1	68	0	122	0.792687642970122	0	0	0
29	1	63	96	0	72	0	122	1.01464833400678	0	0	0
30	1	93	143	1	77	0	120	1.40227025304921	1	0	0
31	0	10	147	1	75	0	122	0.622361774905585	1	0	0
32	0	45	25	1	74	0	122	0.774443299975246	1	0	0
33	1	110	127	1	73	0	122	0.792368891998194	0	0	0
34	0	101	77	0	77	0	122	0.772557722986676	1	0	0
35	0	105	5	1	75	0	122	0.602922101039439	1	0	0
36	0	29	132	1	74	0	122	0.718667443958111	1	0	0
37	0	107	92	0	73	0	122	0.895346450037323	1	0	0
38	0	100	27	0	71	0	122	1.00842842494603	1	0	0
39	1	119	48	0	70	0	122	0.745450082002208	0	0	0
40	0	64	17	1	74	0	122	0.626751624979079	1	0	0
41	1	123	45	0	73	0	120	0.950617096968926	1	0	0
42	1	27	71	0	72	0	120	0.805253153084777	1	0	0
43	1	67	31	1	70	0	120	0.681345601100475	1	0	0
44	1	6	87	0	69	0	120	0.602711762068793	1	0	0
45	0	138	143	1	68	0	122	0.751313667977229	1	0	0
46	1	55	90	1	67	0	122	1.3022190220654	0	0	0
47	1	137	142	0	70	0	122	1.07854826608673	0	0	0
48	1	107	121	1	74	0	122	0.800349497003481	0	0	0
49	0	132	114	1	77	0	122	1.49326148303226	1	0	0
50	0	19	19	1	76	0	122	1.02931733510923	1	0	0
51	0	127	62	1	75	0	122	0.722059934050776	1	0	0
52	1	47	85	0	74	0	120	1.03350710996892	1	0	0
53	0	30	17	1	73	0	122	0.892808031989262	1	0	0
54	0	141	94	0	72	0	122	0.733243605005555	1	0	0
55	1	32	52	1	71	0	122	1.28451281110756	0	0	0
56	1	124	3	0	74	0	120	0.894211034057662	1	0	0
57	0	110	118	0	73	0	122	0.806485638953745	1	0	0
58	0	46	50	0	72	0	122	0.570965243969113	1	0	0
59	0	120	64	1	71	0	122	0.94500904600136	1	0	0
60	0	79	84	1	70	0	122	0.592213051975705	1	0	0
61	1	150	106	1	69	0	122	0.780944225029089	0	0	0
62	0	65	6	0	72	0	122	0.770392516045831	1	0	0
63	1	138	38	0	71	0	120	2.71925170591567	1	0	0
64	1	82	53	1	70	0	120	1.06321415805724	1	0	0
65	0	115	127	1	69	0	122	1.39335700694937	1	0	0
66	1	11	89	0	68	0	122	0.895001244964078	0	0	0
67	1	102	53	0	71	0	120	0.744210768956691	1	0	0
68	0	86	86	0	70	0	122	0.671138121047989	1	0	0
69	0	130	50	1	69	0	122	2.97715381800663	1	0	0
70	1	79	25	1	68	0	122	1.58315042499453	0	0	0
71	1	42	145	0	71	0	122	1.6038224430522	0	0	0
72	1	16	71	1	73	0	122	3.25656639994122	0	0	0
73	1	58	105	0	76	0	120	1.45948534400668	1	0	0
74	0	65	103	0	75	0	122	0.64553248800803	1	0	0
75	1	97	124	0	74	0	122	0.888158979010768	0	0	0
76	1	42	104	1	77	0	122	3.05739930400159	0	0	0
77	1	79	148	0	80	0	120	0.955451915971935	1	0	0
78	1	62	40	0	79	0	120	3.45865872700233	1	0	0
79	1	68	44	1	78	0	122	1.52419617201667	0	0	0
80	1	118	89	0	81	0	122	0.747967125964351	0	0	0
81	1	77	96	1	83	0	122	1.35426447098143	0	0	0
82	1	124	127	1	86	0	120	0.928792288061231	1	0	0
83	1	116	141	1	85	0	120	1.75296397693455	1	0	0
84	1	50	147	1	84	0	120	0.750225743977353	1	0	0
85	0	8	147	0	83	0	122	0.749629073077813	1	0	0
86	1	134	36	0	83	0	120	1.07519271795172	1	0	0
87	1	52	126	0	82	0	120	0.845560073968954	1	0	0
88	0	101	14	0	81	0	122	1.25656511203852	1	0	0
89	1	11	91	1	80	0	120	0.747387891053222	1	0	0
90	1	81	115	1	79	0	120	1.27437276893761	1	0	0
91	0	135	11	0	78	0	122	1.06777045503259	1	0	0
92	1	6	122	0	78	0	122	1.30214436200913	0	0	0
93	0	126	15	1	80	0	122	0.885996571043506	1	0	0
94	0	119	128	0	79	0	122	1.07136440195609	1	0	0
95	0	148	104	1	78	0	122	0.744995104963891	1	0	0
96	1	114	18	1	78	0	120	2.15981937898323	1	0	0
97	1	11	58	1	77	0	120	0.765723263961263	1	0	0
98	1	73	81	0	76	0	120	0.948591027990915	1	0	0
99	1	58	99	0	75	0	120	0.85112557397224	1	0	0
100	0	34	37	1	75	0	122	0.741258814930916	1	0	0
101	0	10	132	0	74	0	120	0.998445900972001	0	0	0
102	1	135	120	0	82	0	120	1.23258250299841	1	0	0
103	1	138	143	1	80	0	120	1.02759780304041	1	0	0
104	1	124	38	1	77	0	120	2.00991230004001	1	0	0
105	0	68	96	1	75	0	122	0.886445453972556	1	0	0
106	1	30	126	1	73	0	122	1.24749826907646	0	0	0
107	1	70	105	1	80	0	120	0.958170004072599	1	0	0
108	1	82	143	0	78	0	120	1.58463243208826	1	0	0
109	1	49	20	1	75	0	120	1.72654950898141	1	0	0
110	0	79	94	0	73	0	122	1.91801648889668	1	0	0
111	1	137	41	1	71	0	120	1.19006255292334	1	0	0
112	0	17	126	0	69	0	122	1.47417678695638	1	0	0
113	0	28	41	0	67	0	122	1.04473062604666	1	0	0
114	0	4	120	1	65	0	122	1.67096449900419	1	0	0
115	0	119	109	0	63	0	122	1.02570037799887	1	0	0
116	0	90	91	1	61	0	122	0.908996339072473	1	0	0
117	1	19	82	0	58	0	120	1.20448497601319	1	0	0
118	1	89	31	0	56	0	122	1.28027216298506	0	0	0
119	1	21	4	1	63	0	120	1.01875634398311	1	0	0
120	0	38	11	1	61	0	122	0.999194893054664	1	0	0
121	1	137	89	1	59	0	120	0.787648012978025	1	0	0
122	1	104	120	1	57	0	120	1.33624029590283	1	0	0
123	1	54	82	1	55	0	120	0.984270951012149	1	0	0
124	1	143	117	0	53	0	120	2.22115327604115	1	0	0
125	0	70	112	1	51	0	122	1.40853216091637	1	0	0
126	1	134	139	1	49	0	120	1.37297549797222	1	0	0
127	0	47	87	1	48	0	122	1.91328980203252	1	0	0
128	1	106	111	0	46	0	120	1.49773686402477	1	0	0
129	1	35	50	0	44	0	120	2.05930601700675	1	0	0
130	1	95	58	0	42	0	120	2.27792027092073	1	0	0
131	0	132	138	1	41	0	120	2.10958357097115	0	0	0
132	0	102	150	1	46	0	120	1.70223567902576	0	0	0
133	0	101	12	0	51	0	122	1.6231313010212	1	0	0
134	0	74	13	0	49	0	122	1.37064411595929	1	0	0
135	0	117	15	0	48	0	122	1.4004436719697	1	0	0
136	0	24	70	1	46	0	122	1.27653094194829	1	0	0
137	0	123	109	0	44	0	122	1.30279980495106	1	0	0
138	0	140	102	0	43	0	122	1.8074708529748	1	0	0
139	1	23	103	1	41	0	122	1.09924942301586	0	0	0
140	0	101	21	0	46	0	120	1.14851926104166	0	0	0
141	1	26	70	0	50	0	120	1.49087909108493	1	0	0
142	0	17	60	1	49	0	120	1.78727650700603	0	0	0
143	1	85	52	0	53	0	120	1.27284763206262	1	0	0
144	1	130	108	0	52	0	120	1.35663512593601	1	0	0
145	0	142	104	0	50	0	122	0.759604007005692	1	0	0
146	0	22	17	0	49	0	122	1.85535108100157	1	0	0
147	0	48	1	0	48	0	122	0.705168799962848	1	0	0
148	0	41	146	1	46	0	122	1.31337244797032	1	0	0
149	1	8	9	0	45	0	122	0.920602794969454	0	0	0
150	0	84	92	0	49	0	122	1.42521491495427	1	0	0
151	1	145	74	0	48	0	120	1.03601692104712	1	0	0
152	0	67	145	1	46	0	122	1.34930749505293	1	0	0
153	1	32	46	1	45	0	120	2.09322313102894	1	0	0
154	0	127	83	0	44	0	122	1.22288429597393	1	0	0
155	1	138	79	1	43	0	120	0.74736529297661	1	0	0
156	1	72	52	0	41	0	120	1.8266906440258	1	0	0
157	1	95	148	1	40	0	120	0.932941329083405	1	0	0
158	1	76	33	0	39	0	122	1.88437675894238	0	0	0
159	1	41	52	0	42	0	120	1.74227750895079	1	0	0
160	0	129	142	0	41	0	120	1.61317513894755	0	0	0
161	1	82	101	0	45	0	120	1.87343483197037	1	0	0
162	1	105	147	1	44	0	120	0.866843890049495	1	0	0
163	1	64	87	1	43	0	120	1.18935555196367	1	0	0
164	0	125	119	0	41	0	120	2.84935616096482	0	0	0
165	1	60	147	1	45	0	120	1.53219969407655	1	0	0
166	1	117	99	1	44	0	120	1.12418858997989	1	0	0
167	0	41	149	1	43	0	122	1.6354582470376	1	0	0
168	0	48	9	1	42	0	122	0.918050735024735	1	0	0
169	0	149	43	0	41	0	122	0.998581054038368	1	0	0
170	0	90	125	0	39	0	122	1.3557970590191	1	0	0
171	0	129	83	1	38	0	122	2.78540571406484	1	0	0
172	1	133	149	0	37	0	120	2.05509445397183	1	0	0
173	0	52	130	1	36	0	122	1.52914840297308	1	0	0
174	1	84	113	1	35	0	120	1.62490384397097	1	0	0
175	0	16	51	1	34	0	122	1.02094648499042	1	0	0
176	0	124	116	1	34	0	122	0.984521072008647	1	0	0
177	0	142	121	0	33	0	122	3.75004592607729	1	0	0
178	1	1	91	0	32	0	122	0.765209496952593	0	0	0
179	0	144	3	1	34	0	122	1.11482124205213	1	0	0
